probe,face,x,y,z,Cp
91,Sotavento,0.02339,0.05969,0.23000,-0.32542
92,Sotavento,0.02339,0.05969,0.25000,-0.34139
93,Sotavento,0.02339,0.05969,0.27000,-0.36239
94,Sotavento,0.02339,0.05969,0.29000,-0.38461
95,Sotavento,0.02339,0.05969,0.31000,-0.40347
96,Sotavento,0.02339,0.05969,0.33000,-0.41423
97,Sotavento,0.02339,0.05969,0.35000,-0.41432
98,Sotavento,0.02339,0.05969,0.37000,-0.40511
99,Sotavento,0.02339,0.05969,0.39000,-0.39843
100,Barlovento,-0.02339,-0.05969,0.01000,0.10800
101,Barlovento,-0.02339,-0.05969,0.03000,0.07744
102,Barlovento,-0.02339,-0.05969,0.05000,0.09489
103,Barlovento,-0.02339,-0.05969,0.07000,0.11844
104,Barlovento,-0.02339,-0.05969,0.09000,0.14314
105,Barlovento,-0.02339,-0.05969,0.11000,0.16760
106,Barlovento,-0.02339,-0.05969,0.13000,0.19181
107,Barlovento,-0.02339,-0.05969,0.15000,0.21509
108,Barlovento,-0.02339,-0.05969,0.17000,0.23639
109,Barlovento,-0.02339,-0.05969,0.19000,0.25527
110,Barlovento,-0.02339,-0.05969,0.21000,0.27047
111,Barlovento,-0.02339,-0.05969,0.23000,0.28165
112,Barlovento,-0.02339,-0.05969,0.25000,0.28989
113,Barlovento,-0.02339,-0.05969,0.27000,0.29617
114,Barlovento,-0.02339,-0.05969,0.29000,0.30125
115,Barlovento,-0.02339,-0.05969,0.31000,0.30616
116,Barlovento,-0.02339,-0.05969,0.33000,0.31194
117,Barlovento,-0.02339,-0.05969,0.35000,0.31804
118,Barlovento,-0.02339,-0.05969,0.37000,0.32251
119,Barlovento,-0.02339,-0.05969,0.39000,0.26820
120,Barlovento,-0.03339,-0.04237,0.01000,0.33711
121,Barlovento,-0.03339,-0.04237,0.03000,0.28632
122,Barlovento,-0.03339,-0.04237,0.05000,0.30766
123,Barlovento,-0.03339,-0.04237,0.07000,0.34046
124,Barlovento,-0.03339,-0.04237,0.09000,0.37423
125,Barlovento,-0.03339,-0.04237,0.11000,0.40650
126,Barlovento,-0.03339,-0.04237,0.13000,0.43696
127,Barlovento,-0.03339,-0.04237,0.15000,0.46536
128,Barlovento,-0.03339,-0.04237,0.17000,0.49160
129,Barlovento,-0.03339,-0.04237,0.19000,0.51560
130,Barlovento,-0.03339,-0.04237,0.21000,0.53713
131,Barlovento,-0.03339,-0.04237,0.23000,0.55631
132,Barlovento,-0.03339,-0.04237,0.25000,0.57316
133,Barlovento,-0.03339,-0.04237,0.27000,0.58795
134,Barlovento,-0.03339,-0.04237,0.29000,0.60061
135,Barlovento,-0.03339,-0.04237,0.31000,0.61117
136,Barlovento,-0.03339,-0.04237,0.33000,0.61900
137,Barlovento,-0.03339,-0.04237,0.35000,0.62076
138,Barlovento,-0.03339,-0.04237,0.37000,0.59910
139,Barlovento,-0.03339,-0.04237,0.39000,0.44783
140,Barlovento,-0.04339,-0.02505,0.01000,0.43901
141,Barlovento,-0.04339,-0.02505,0.03000,0.38537
142,Barlovento,-0.04339,-0.02505,0.05000,0.41206
143,Barlovento,-0.04339,-0.02505,0.07000,0.45230
144,Barlovento,-0.04339,-0.02505,0.09000,0.49319
145,Barlovento,-0.04339,-0.02505,0.11000,0.53202
146,Barlovento,-0.04339,-0.02505,0.13000,0.56789
147,Barlovento,-0.04339,-0.02505,0.15000,0.60075
148,Barlovento,-0.04339,-0.02505,0.17000,0.63132
149,Barlovento,-0.04339,-0.02505,0.19000,0.65937
150,Barlovento,-0.04339,-0.02505,0.21000,0.68499
151,Barlovento,-0.04339,-0.02505,0.23000,0.70817
152,Barlovento,-0.04339,-0.02505,0.25000,0.72926
153,Barlovento,-0.04339,-0.02505,0.27000,0.74803
154,Barlovento,-0.04339,-0.02505,0.29000,0.76422
155,Barlovento,-0.04339,-0.02505,0.31000,0.77684
156,Barlovento,-0.04339,-0.02505,0.33000,0.78395
157,Barlovento,-0.04339,-0.02505,0.35000,0.77949
158,Barlovento,-0.04339,-0.02505,0.37000,0.74002
159,Barlovento,-0.04339,-0.02505,0.39000,0.54792
160,Barlovento,-0.05339,-0.00773,0.01000,0.47214
161,Barlovento,-0.05339,-0.00773,0.03000,0.43313
162,Barlovento,-0.05339,-0.00773,0.05000,0.47531
163,Barlovento,-0.05339,-0.00773,0.07000,0.52601
164,Barlovento,-0.05339,-0.00773,0.09000,0.57458
165,Barlovento,-0.05339,-0.00773,0.11000,0.61927
166,Barlovento,-0.05339,-0.00773,0.13000,0.65993
167,Barlovento,-0.05339,-0.00773,0.15000,0.69689
168,Barlovento,-0.05339,-0.00773,0.17000,0.73089
169,Barlovento,-0.05339,-0.00773,0.19000,0.76223
170,Barlovento,-0.05339,-0.00773,0.21000,0.79115
171,Barlovento,-0.05339,-0.00773,0.23000,0.81773
172,Barlovento,-0.05339,-0.00773,0.25000,0.84229
173,Barlovento,-0.05339,-0.00773,0.27000,0.86455
174,Barlovento,-0.05339,-0.00773,0.29000,0.88394
175,Barlovento,-0.05339,-0.00773,0.31000,0.89950
176,Barlovento,-0.05339,-0.00773,0.33000,0.90881
177,Barlovento,-0.05339,-0.00773,0.35000,0.90470
178,Barlovento,-0.05339,-0.00773,0.37000,0.86318
179,Barlovento,-0.05339,-0.00773,0.39000,0.65764
180,Barlovento,-0.06339,0.00959,0.01000,0.40172
181,Barlovento,-0.06339,0.00959,0.03000,0.42772
182,Barlovento,-0.06339,0.00959,0.05000,0.49802
183,Barlovento,-0.06339,0.00959,0.07000,0.56035
184,Barlovento,-0.06339,0.00959,0.09000,0.61427
185,Barlovento,-0.06339,0.00959,0.11000,0.66187
186,Barlovento,-0.06339,0.00959,0.13000,0.70497
187,Barlovento,-0.06339,0.00959,0.15000,0.74344
188,Barlovento,-0.06339,0.00959,0.17000,0.77904
189,Barlovento,-0.06339,0.00959,0.19000,0.81185
190,Barlovento,-0.06339,0.00959,0.21000,0.84243
191,Barlovento,-0.06339,0.00959,0.23000,0.87101
192,Barlovento,-0.06339,0.00959,0.25000,0.89781
193,Barlovento,-0.06339,0.00959,0.27000,0.92278
194,Barlovento,-0.06339,0.00959,0.29000,0.94597
195,Barlovento,-0.06339,0.00959,0.31000,0.96661
196,Barlovento,-0.06339,0.00959,0.33000,0.98311
197,Barlovento,-0.06339,0.00959,0.35000,0.99220
198,Barlovento,-0.06339,0.00959,0.37000,0.97861
199,Barlovento,-0.06339,0.00959,0.39000,0.83566
200,Lateral+,-0.05969,0.02339,0.01000,0.06025
201,Lateral+,-0.05969,0.02339,0.03000,0.02228
202,Lateral+,-0.05969,0.02339,0.05000,0.03824
203,Lateral+,-0.05969,0.02339,0.07000,0.05660
204,Lateral+,-0.05969,0.02339,0.09000,0.07174
205,Lateral+,-0.05969,0.02339,0.11000,0.08566
206,Lateral+,-0.05969,0.02339,0.13000,0.09807
207,Lateral+,-0.05969,0.02339,0.15000,0.10949
208,Lateral+,-0.05969,0.02339,0.17000,0.12090
209,Lateral+,-0.05969,0.02339,0.19000,0.13131
210,Lateral+,-0.05969,0.02339,0.21000,0.14112
211,Lateral+,-0.05969,0.02339,0.23000,0.15041
212,Lateral+,-0.05969,0.02339,0.25000,0.15947
213,Lateral+,-0.05969,0.02339,0.27000,0.16825
214,Lateral+,-0.05969,0.02339,0.29000,0.17764
215,Lateral+,-0.05969,0.02339,0.31000,0.18722
216,Lateral+,-0.05969,0.02339,0.33000,0.19666
217,Lateral+,-0.05969,0.02339,0.35000,0.20503
218,Lateral+,-0.05969,0.02339,0.37000,0.20135
219,Lateral+,-0.05969,0.02339,0.39000,0.11143
220,Lateral+,-0.04237,0.03339,0.01000,0.11427
221,Lateral+,-0.04237,0.03339,0.03000,0.06987
222,Lateral+,-0.04237,0.03339,0.05000,0.07745
223,Lateral+,-0.04237,0.03339,0.07000,0.09324
224,Lateral+,-0.04237,0.03339,0.09000,0.10959
225,Lateral+,-0.04237,0.03339,0.11000,0.12556
226,Lateral+,-0.04237,0.03339,0.13000,0.14091
227,Lateral+,-0.04237,0.03339,0.15000,0.15546
228,Lateral+,-0.04237,0.03339,0.17000,0.16906
229,Lateral+,-0.04237,0.03339,0.19000,0.18160
230,Lateral+,-0.04237,0.03339,0.21000,0.19299
231,Lateral+,-0.04237,0.03339,0.23000,0.20312
232,Lateral+,-0.04237,0.03339,0.25000,0.21216
233,Lateral+,-0.04237,0.03339,0.27000,0.22020
234,Lateral+,-0.04237,0.03339,0.29000,0.22726
235,Lateral+,-0.04237,0.03339,0.31000,0.23311
236,Lateral+,-0.04237,0.03339,0.33000,0.23676
237,Lateral+,-0.04237,0.03339,0.35000,0.23301
238,Lateral+,-0.04237,0.03339,0.37000,0.20804
239,Lateral+,-0.04237,0.03339,0.39000,0.08495
240,Lateral+,-0.02505,0.04339,0.01000,0.06313
241,Lateral+,-0.02505,0.04339,0.03000,0.02840
242,Lateral+,-0.02505,0.04339,0.05000,0.03172
243,Lateral+,-0.02505,0.04339,0.07000,0.04331
244,Lateral+,-0.02505,0.04339,0.09000,0.05679
245,Lateral+,-0.02505,0.04339,0.11000,0.07025
246,Lateral+,-0.02505,0.04339,0.13000,0.08419
247,Lateral+,-0.02505,0.04339,0.15000,0.09799
248,Lateral+,-0.02505,0.04339,0.17000,0.11029
249,Lateral+,-0.02505,0.04339,0.19000,0.12166
250,Lateral+,-0.02505,0.04339,0.21000,0.13147
251,Lateral+,-0.02505,0.04339,0.23000,0.13965
252,Lateral+,-0.02505,0.04339,0.25000,0.14639
253,Lateral+,-0.02505,0.04339,0.27000,0.15213
254,Lateral+,-0.02505,0.04339,0.29000,0.15675
255,Lateral+,-0.02505,0.04339,0.31000,0.16083
256,Lateral+,-0.02505,0.04339,0.33000,0.16414
257,Lateral+,-0.02505,0.04339,0.35000,0.16317
258,Lateral+,-0.02505,0.04339,0.37000,0.14760
259,Lateral+,-0.02505,0.04339,0.39000,0.05127
260,Lateral+,-0.00773,0.05339,0.01000,-0.02023
261,Lateral+,-0.00773,0.05339,0.03000,-0.05125
262,Lateral+,-0.00773,0.05339,0.05000,-0.05031
263,Lateral+,-0.00773,0.05339,0.07000,-0.04244
264,Lateral+,-0.00773,0.05339,0.09000,-0.03220
265,Lateral+,-0.00773,0.05339,0.11000,-0.02020
266,Lateral+,-0.00773,0.05339,0.13000,-0.00724
267,Lateral+,-0.00773,0.05339,0.15000,0.00578
268,Lateral+,-0.00773,0.05339,0.17000,0.01795
269,Lateral+,-0.00773,0.05339,0.19000,0.02842
270,Lateral+,-0.00773,0.05339,0.21000,0.03649
271,Lateral+,-0.00773,0.05339,0.23000,0.04199
272,Lateral+,-0.00773,0.05339,0.25000,0.04531
273,Lateral+,-0.00773,0.05339,0.27000,0.04718
274,Lateral+,-0.00773,0.05339,0.29000,0.04862
275,Lateral+,-0.00773,0.05339,0.31000,0.05044
276,Lateral+,-0.00773,0.05339,0.33000,0.05317
277,Lateral+,-0.00773,0.05339,0.35000,0.05642
278,Lateral+,-0.00773,0.05339,0.37000,0.05528
279,Lateral+,-0.00773,0.05339,0.39000,0.00253
280,Lateral+,0.00959,0.06339,0.01000,-0.17651
281,Lateral+,0.00959,0.06339,0.03000,-0.20388
282,Lateral+,0.00959,0.06339,0.05000,-0.20629
283,Lateral+,0.00959,0.06339,0.07000,-0.20310
284,Lateral+,0.00959,0.06339,0.09000,-0.19438
285,Lateral+,0.00959,0.06339,0.11000,-0.18235
286,Lateral+,0.00959,0.06339,0.13000,-0.16729
287,Lateral+,0.00959,0.06339,0.15000,-0.15123
288,Lateral+,0.00959,0.06339,0.17000,-0.13747
289,Lateral+,0.00959,0.06339,0.19000,-0.12625
290,Lateral+,0.00959,0.06339,0.21000,-0.12052
291,Lateral+,0.00959,0.06339,0.23000,-0.12097
292,Lateral+,0.00959,0.06339,0.25000,-0.12517
293,Lateral+,0.00959,0.06339,0.27000,-0.13176
294,Lateral+,0.00959,0.06339,0.29000,-0.13906
295,Lateral+,0.00959,0.06339,0.31000,-0.14398
296,Lateral+,0.00959,0.06339,0.33000,-0.14385
297,Lateral+,0.00959,0.06339,0.35000,-0.13856
298,Lateral+,0.00959,0.06339,0.37000,-0.12593
299,Lateral+,0.00959,0.06339,0.39000,-0.12379
300,Lateral-,-0.00959,-0.06339,0.01000,-0.45296
301,Lateral-,-0.00959,-0.06339,0.03000,-0.46202
302,Lateral-,-0.00959,-0.06339,0.05000,-0.46861
303,Lateral-,-0.00959,-0.06339,0.07000,-0.46269
304,Lateral-,-0.00959,-0.06339,0.09000,-0.44952
305,Lateral-,-0.00959,-0.06339,0.11000,-0.43251
306,Lateral-,-0.00959,-0.06339,0.13000,-0.41276
307,Lateral-,-0.00959,-0.06339,0.15000,-0.39244
308,Lateral-,-0.00959,-0.06339,0.17000,-0.37488
309,Lateral-,-0.00959,-0.06339,0.19000,-0.36262
310,Lateral-,-0.00959,-0.06339,0.21000,-0.35894
311,Lateral-,-0.00959,-0.06339,0.23000,-0.36583
312,Lateral-,-0.00959,-0.06339,0.25000,-0.38052
313,Lateral-,-0.00959,-0.06339,0.27000,-0.39937
314,Lateral-,-0.00959,-0.06339,0.29000,-0.41922
315,Lateral-,-0.00959,-0.06339,0.31000,-0.43781
316,Lateral-,-0.00959,-0.06339,0.33000,-0.45310
317,Lateral-,-0.00959,-0.06339,0.35000,-0.46407
318,Lateral-,-0.00959,-0.06339,0.37000,-0.47137
319,Lateral-,-0.00959,-0.06339,0.39000,-0.47962
320,Lateral-,0.00773,-0.05339,0.01000,-0.45759
321,Lateral-,0.00773,-0.05339,0.03000,-0.46851
322,Lateral-,0.00773,-0.05339,0.05000,-0.47704
323,Lateral-,0.00773,-0.05339,0.07000,-0.46857
324,Lateral-,0.00773,-0.05339,0.09000,-0.45602
325,Lateral-,0.00773,-0.05339,0.11000,-0.44093
326,Lateral-,0.00773,-0.05339,0.13000,-0.42291
327,Lateral-,0.00773,-0.05339,0.15000,-0.40405
328,Lateral-,0.00773,-0.05339,0.17000,-0.38782
329,Lateral-,0.00773,-0.05339,0.19000,-0.37727
330,Lateral-,0.00773,-0.05339,0.21000,-0.37483
331,Lateral-,0.00773,-0.05339,0.23000,-0.38102
332,Lateral-,0.00773,-0.05339,0.25000,-0.39411
333,Lateral-,0.00773,-0.05339,0.27000,-0.41159
334,Lateral-,0.00773,-0.05339,0.29000,-0.43053
335,Lateral-,0.00773,-0.05339,0.31000,-0.44777
336,Lateral-,0.00773,-0.05339,0.33000,-0.46113
337,Lateral-,0.00773,-0.05339,0.35000,-0.46998
338,Lateral-,0.00773,-0.05339,0.37000,-0.47570
339,Lateral-,0.00773,-0.05339,0.39000,-0.48950
340,Lateral-,0.02505,-0.04339,0.01000,-0.46596
341,Lateral-,0.02505,-0.04339,0.03000,-0.48917
342,Lateral-,0.02505,-0.04339,0.05000,-0.49841
343,Lateral-,0.02505,-0.04339,0.07000,-0.47100
344,Lateral-,0.02505,-0.04339,0.09000,-0.46028
345,Lateral-,0.02505,-0.04339,0.11000,-0.44859
346,Lateral-,0.02505,-0.04339,0.13000,-0.43316
347,Lateral-,0.02505,-0.04339,0.15000,-0.41616
348,Lateral-,0.02505,-0.04339,0.17000,-0.40163
349,Lateral-,0.02505,-0.04339,0.19000,-0.39256
350,Lateral-,0.02505,-0.04339,0.21000,-0.39103
351,Lateral-,0.02505,-0.04339,0.23000,-0.39680
352,Lateral-,0.02505,-0.04339,0.25000,-0.40915
353,Lateral-,0.02505,-0.04339,0.27000,-0.42576
354,Lateral-,0.02505,-0.04339,0.29000,-0.44350
355,Lateral-,0.02505,-0.04339,0.31000,-0.45921
356,Lateral-,0.02505,-0.04339,0.33000,-0.47072
357,Lateral-,0.02505,-0.04339,0.35000,-0.47753
358,Lateral-,0.02505,-0.04339,0.37000,-0.48086
359,Lateral-,0.02505,-0.04339,0.39000,-0.49090
360,Lateral-,0.04237,-0.03339,0.01000,-0.45753
361,Lateral-,0.04237,-0.03339,0.03000,-0.47941
362,Lateral-,0.04237,-0.03339,0.05000,-0.47756
363,Lateral-,0.04237,-0.03339,0.07000,-0.46551
364,Lateral-,0.04237,-0.03339,0.09000,-0.46185
365,Lateral-,0.04237,-0.03339,0.11000,-0.45455
366,Lateral-,0.04237,-0.03339,0.13000,-0.44140
367,Lateral-,0.04237,-0.03339,0.15000,-0.42543
368,Lateral-,0.04237,-0.03339,0.17000,-0.41133
369,Lateral-,0.04237,-0.03339,0.19000,-0.40276
370,Lateral-,0.04237,-0.03339,0.21000,-0.40184
371,Lateral-,0.04237,-0.03339,0.23000,-0.40787
372,Lateral-,0.04237,-0.03339,0.25000,-0.42004
373,Lateral-,0.04237,-0.03339,0.27000,-0.43633
374,Lateral-,0.04237,-0.03339,0.29000,-0.45371
375,Lateral-,0.04237,-0.03339,0.31000,-0.46882
376,Lateral-,0.04237,-0.03339,0.33000,-0.47939
377,Lateral-,0.04237,-0.03339,0.35000,-0.48446
378,Lateral-,0.04237,-0.03339,0.37000,-0.48470
379,Lateral-,0.04237,-0.03339,0.39000,-0.48602
380,Lateral-,0.05969,-0.02339,0.01000,-0.46275
381,Lateral-,0.05969,-0.02339,0.03000,-0.46480
382,Lateral-,0.05969,-0.02339,0.05000,-0.46365
383,Lateral-,0.05969,-0.02339,0.07000,-0.46327
384,Lateral-,0.05969,-0.02339,0.09000,-0.46461
385,Lateral-,0.05969,-0.02339,0.11000,-0.46116
386,Lateral-,0.05969,-0.02339,0.13000,-0.44781
387,Lateral-,0.05969,-0.02339,0.15000,-0.42925
388,Lateral-,0.05969,-0.02339,0.17000,-0.41216
389,Lateral-,0.05969,-0.02339,0.19000,-0.40136
390,Lateral-,0.05969,-0.02339,0.21000,-0.39982
391,Lateral-,0.05969,-0.02339,0.23000,-0.40691
392,Lateral-,0.05969,-0.02339,0.25000,-0.41989
393,Lateral-,0.05969,-0.02339,0.27000,-0.43796
394,Lateral-,0.05969,-0.02339,0.29000,-0.45758
395,Lateral-,0.05969,-0.02339,0.31000,-0.47453
396,Lateral-,0.05969,-0.02339,0.33000,-0.48625
397,Lateral-,0.05969,-0.02339,0.35000,-0.49171
398,Lateral-,0.05969,-0.02339,0.37000,-0.48991
399,Lateral-,0.05969,-0.02339,0.39000,-0.47925
