probe,face,x,y,z,Cp
290,Lateral+,-0.01267,0.06285,0.21000,0.13909
291,Lateral+,-0.01267,0.06285,0.23000,0.14557
292,Lateral+,-0.01267,0.06285,0.25000,0.14796
293,Lateral+,-0.01267,0.06285,0.27000,0.14773
294,Lateral+,-0.01267,0.06285,0.29000,0.14613
295,Lateral+,-0.01267,0.06285,0.31000,0.14304
296,Lateral+,-0.01267,0.06285,0.33000,0.11850
297,Lateral+,-0.01267,0.06285,0.35000,0.08877
298,Lateral+,-0.01267,0.06285,0.37000,0.09501
299,Lateral+,-0.01267,0.06285,0.39000,0.07328
300,Lateral-,0.01267,-0.06285,0.01000,-0.41652
301,Lateral-,0.01267,-0.06285,0.03000,-0.44117
302,Lateral-,0.01267,-0.06285,0.05000,-0.44973
303,Lateral-,0.01267,-0.06285,0.07000,-0.45130
304,Lateral-,0.01267,-0.06285,0.09000,-0.43872
305,Lateral-,0.01267,-0.06285,0.11000,-0.41624
306,Lateral-,0.01267,-0.06285,0.13000,-0.38886
307,Lateral-,0.01267,-0.06285,0.15000,-0.36171
308,Lateral-,0.01267,-0.06285,0.17000,-0.33943
309,Lateral-,0.01267,-0.06285,0.19000,-0.32549
310,Lateral-,0.01267,-0.06285,0.21000,-0.32284
311,Lateral-,0.01267,-0.06285,0.23000,-0.33185
312,Lateral-,0.01267,-0.06285,0.25000,-0.34984
313,Lateral-,0.01267,-0.06285,0.27000,-0.37265
314,Lateral-,0.01267,-0.06285,0.29000,-0.39585
315,Lateral-,0.01267,-0.06285,0.31000,-0.41463
316,Lateral-,0.01267,-0.06285,0.33000,-0.42466
317,Lateral-,0.01267,-0.06285,0.35000,-0.42359
318,Lateral-,0.01267,-0.06285,0.37000,-0.41581
319,Lateral-,0.01267,-0.06285,0.39000,-0.40124
320,Lateral-,0.02552,-0.04752,0.01000,-0.43279
321,Lateral-,0.02552,-0.04752,0.03000,-0.44745
322,Lateral-,0.02552,-0.04752,0.05000,-0.45776
323,Lateral-,0.02552,-0.04752,0.07000,-0.46224
324,Lateral-,0.02552,-0.04752,0.09000,-0.45199
325,Lateral-,0.02552,-0.04752,0.11000,-0.43231
326,Lateral-,0.02552,-0.04752,0.13000,-0.40772
327,Lateral-,0.02552,-0.04752,0.15000,-0.38296
328,Lateral-,0.02552,-0.04752,0.17000,-0.36264
329,Lateral-,0.02552,-0.04752,0.19000,-0.35033
330,Lateral-,0.02552,-0.04752,0.21000,-0.34852
331,Lateral-,0.02552,-0.04752,0.23000,-0.35755
332,Lateral-,0.02552,-0.04752,0.25000,-0.37463
333,Lateral-,0.02552,-0.04752,0.27000,-0.39617
334,Lateral-,0.02552,-0.04752,0.29000,-0.41758
335,Lateral-,0.02552,-0.04752,0.31000,-0.43405
336,Lateral-,0.02552,-0.04752,0.33000,-0.44113
337,Lateral-,0.02552,-0.04752,0.35000,-0.43309
338,Lateral-,0.02552,-0.04752,0.37000,-0.42078
339,Lateral-,0.02552,-0.04752,0.39000,-0.41408
340,Lateral-,0.03838,-0.03220,0.01000,-0.45337
341,Lateral-,0.03838,-0.03220,0.03000,-0.46085
342,Lateral-,0.03838,-0.03220,0.05000,-0.47338
343,Lateral-,0.03838,-0.03220,0.07000,-0.47404
344,Lateral-,0.03838,-0.03220,0.09000,-0.46123
345,Lateral-,0.03838,-0.03220,0.11000,-0.44002
346,Lateral-,0.03838,-0.03220,0.13000,-0.41413
347,Lateral-,0.03838,-0.03220,0.15000,-0.38826
348,Lateral-,0.03838,-0.03220,0.17000,-0.36706
349,Lateral-,0.03838,-0.03220,0.19000,-0.35432
350,Lateral-,0.03838,-0.03220,0.21000,-0.35288
351,Lateral-,0.03838,-0.03220,0.23000,-0.36297
352,Lateral-,0.03838,-0.03220,0.25000,-0.38146
353,Lateral-,0.03838,-0.03220,0.27000,-0.40460
354,Lateral-,0.03838,-0.03220,0.29000,-0.42781
355,Lateral-,0.03838,-0.03220,0.31000,-0.44613
356,Lateral-,0.03838,-0.03220,0.33000,-0.45494
357,Lateral-,0.03838,-0.03220,0.35000,-0.44997
358,Lateral-,0.03838,-0.03220,0.37000,-0.43105
359,Lateral-,0.03838,-0.03220,0.39000,-0.42258
360,Lateral-,0.05123,-0.01688,0.01000,-0.46679
361,Lateral-,0.05123,-0.01688,0.03000,-0.48425
362,Lateral-,0.05123,-0.01688,0.05000,-0.49579
363,Lateral-,0.05123,-0.01688,0.07000,-0.48503
364,Lateral-,0.05123,-0.01688,0.09000,-0.46645
365,Lateral-,0.05123,-0.01688,0.11000,-0.44081
366,Lateral-,0.05123,-0.01688,0.13000,-0.40797
367,Lateral-,0.05123,-0.01688,0.15000,-0.37532
368,Lateral-,0.05123,-0.01688,0.17000,-0.34862
369,Lateral-,0.05123,-0.01688,0.19000,-0.33252
370,Lateral-,0.05123,-0.01688,0.21000,-0.33001
371,Lateral-,0.05123,-0.01688,0.23000,-0.34079
372,Lateral-,0.05123,-0.01688,0.25000,-0.36215
373,Lateral-,0.05123,-0.01688,0.27000,-0.39000
374,Lateral-,0.05123,-0.01688,0.29000,-0.41927
375,Lateral-,0.05123,-0.01688,0.31000,-0.44444
376,Lateral-,0.05123,-0.01688,0.33000,-0.46010
377,Lateral-,0.05123,-0.01688,0.35000,-0.46115
378,Lateral-,0.05123,-0.01688,0.37000,-0.44562
379,Lateral-,0.05123,-0.01688,0.39000,-0.43337
380,Lateral-,0.06409,-0.00156,0.01000,-0.46305
381,Lateral-,0.06409,-0.00156,0.03000,-0.48003
382,Lateral-,0.06409,-0.00156,0.05000,-0.49606
383,Lateral-,0.06409,-0.00156,0.07000,-0.47946
384,Lateral-,0.06409,-0.00156,0.09000,-0.46081
385,Lateral-,0.06409,-0.00156,0.11000,-0.43044
386,Lateral-,0.06409,-0.00156,0.13000,-0.38538
387,Lateral-,0.06409,-0.00156,0.15000,-0.34094
388,Lateral-,0.06409,-0.00156,0.17000,-0.30458
389,Lateral-,0.06409,-0.00156,0.19000,-0.28223
390,Lateral-,0.06409,-0.00156,0.21000,-0.27704
391,Lateral-,0.06409,-0.00156,0.23000,-0.28857
392,Lateral-,0.06409,-0.00156,0.25000,-0.31330
393,Lateral-,0.06409,-0.00156,0.27000,-0.34665
394,Lateral-,0.06409,-0.00156,0.29000,-0.38452
395,Lateral-,0.06409,-0.00156,0.31000,-0.42251
396,Lateral-,0.06409,-0.00156,0.33000,-0.45249
397,Lateral-,0.06409,-0.00156,0.35000,-0.46805
398,Lateral-,0.06409,-0.00156,0.37000,-0.46241
399,Lateral-,0.06409,-0.00156,0.39000,-0.44898
