probe,face,x,y,z,Cp
293,Lateral+,0.02045,0.06076,0.27000,-0.19483
294,Lateral+,0.02045,0.06076,0.29000,-0.20111
295,Lateral+,0.02045,0.06076,0.31000,-0.20771
296,Lateral+,0.02045,0.06076,0.33000,-0.21523
297,Lateral+,0.02045,0.06076,0.35000,-0.22068
298,Lateral+,0.02045,0.06076,0.37000,-0.20794
299,Lateral+,0.02045,0.06076,0.39000,-0.18676
300,Lateral-,-0.02045,-0.06076,0.01000,-0.46242
301,Lateral-,-0.02045,-0.06076,0.03000,-0.45922
302,Lateral-,-0.02045,-0.06076,0.05000,-0.45733
303,Lateral-,-0.02045,-0.06076,0.07000,-0.45290
304,Lateral-,-0.02045,-0.06076,0.09000,-0.44504
305,Lateral-,-0.02045,-0.06076,0.11000,-0.43533
306,Lateral-,-0.02045,-0.06076,0.13000,-0.42342
307,Lateral-,-0.02045,-0.06076,0.15000,-0.41067
308,Lateral-,-0.02045,-0.06076,0.17000,-0.39917
309,Lateral-,-0.02045,-0.06076,0.19000,-0.39140
310,Lateral-,-0.02045,-0.06076,0.21000,-0.38978
311,Lateral-,-0.02045,-0.06076,0.23000,-0.39471
312,Lateral-,-0.02045,-0.06076,0.25000,-0.40502
313,Lateral-,-0.02045,-0.06076,0.27000,-0.41825
314,Lateral-,-0.02045,-0.06076,0.29000,-0.43285
315,Lateral-,-0.02045,-0.06076,0.31000,-0.44807
316,Lateral-,-0.02045,-0.06076,0.33000,-0.46051
317,Lateral-,-0.02045,-0.06076,0.35000,-0.46780
318,Lateral-,-0.02045,-0.06076,0.37000,-0.47613
319,Lateral-,-0.02045,-0.06076,0.39000,-0.49057
320,Lateral-,-0.00166,-0.05392,0.01000,-0.45576
321,Lateral-,-0.00166,-0.05392,0.03000,-0.45821
322,Lateral-,-0.00166,-0.05392,0.05000,-0.45830
323,Lateral-,-0.00166,-0.05392,0.07000,-0.45578
324,Lateral-,-0.00166,-0.05392,0.09000,-0.45010
325,Lateral-,-0.00166,-0.05392,0.11000,-0.44178
326,Lateral-,-0.00166,-0.05392,0.13000,-0.43079
327,Lateral-,-0.00166,-0.05392,0.15000,-0.41884
328,Lateral-,-0.00166,-0.05392,0.17000,-0.40857
329,Lateral-,-0.00166,-0.05392,0.19000,-0.40202
330,Lateral-,-0.00166,-0.05392,0.21000,-0.40087
331,Lateral-,-0.00166,-0.05392,0.23000,-0.40558
332,Lateral-,-0.00166,-0.05392,0.25000,-0.41503
333,Lateral-,-0.00166,-0.05392,0.27000,-0.42769
334,Lateral-,-0.00166,-0.05392,0.29000,-0.44170
335,Lateral-,-0.00166,-0.05392,0.31000,-0.45525
336,Lateral-,-0.00166,-0.05392,0.33000,-0.46578
337,Lateral-,-0.00166,-0.05392,0.35000,-0.47164
338,Lateral-,-0.00166,-0.05392,0.37000,-0.47920
339,Lateral-,-0.00166,-0.05392,0.39000,-0.49555
340,Lateral-,0.01714,-0.04708,0.01000,-0.44721
341,Lateral-,0.01714,-0.04708,0.03000,-0.45892
342,Lateral-,0.01714,-0.04708,0.05000,-0.46159
343,Lateral-,0.01714,-0.04708,0.07000,-0.45573
344,Lateral-,0.01714,-0.04708,0.09000,-0.45183
345,Lateral-,0.01714,-0.04708,0.11000,-0.44490
346,Lateral-,0.01714,-0.04708,0.13000,-0.43485
347,Lateral-,0.01714,-0.04708,0.15000,-0.42354
348,Lateral-,0.01714,-0.04708,0.17000,-0.41390
349,Lateral-,0.01714,-0.04708,0.19000,-0.40798
350,Lateral-,0.01714,-0.04708,0.21000,-0.40702
351,Lateral-,0.01714,-0.04708,0.23000,-0.41148
352,Lateral-,0.01714,-0.04708,0.25000,-0.42050
353,Lateral-,0.01714,-0.04708,0.27000,-0.43271
354,Lateral-,0.01714,-0.04708,0.29000,-0.44622
355,Lateral-,0.01714,-0.04708,0.31000,-0.45887
356,Lateral-,0.01714,-0.04708,0.33000,-0.46856
357,Lateral-,0.01714,-0.04708,0.35000,-0.47442
358,Lateral-,0.01714,-0.04708,0.37000,-0.47951
359,Lateral-,0.01714,-0.04708,0.39000,-0.49235
360,Lateral-,0.03593,-0.04024,0.01000,-0.43945
361,Lateral-,0.03593,-0.04024,0.03000,-0.46352
362,Lateral-,0.03593,-0.04024,0.05000,-0.46518
363,Lateral-,0.03593,-0.04024,0.07000,-0.45568
364,Lateral-,0.03593,-0.04024,0.09000,-0.45220
365,Lateral-,0.03593,-0.04024,0.11000,-0.44857
366,Lateral-,0.03593,-0.04024,0.13000,-0.44056
367,Lateral-,0.03593,-0.04024,0.15000,-0.43068
368,Lateral-,0.03593,-0.04024,0.17000,-0.42186
369,Lateral-,0.03593,-0.04024,0.19000,-0.41616
370,Lateral-,0.03593,-0.04024,0.21000,-0.41504
371,Lateral-,0.03593,-0.04024,0.23000,-0.41883
372,Lateral-,0.03593,-0.04024,0.25000,-0.42688
373,Lateral-,0.03593,-0.04024,0.27000,-0.43791
374,Lateral-,0.03593,-0.04024,0.29000,-0.45017
375,Lateral-,0.03593,-0.04024,0.31000,-0.46143
376,Lateral-,0.03593,-0.04024,0.33000,-0.46960
377,Lateral-,0.03593,-0.04024,0.35000,-0.47379
378,Lateral-,0.03593,-0.04024,0.37000,-0.47444
379,Lateral-,0.03593,-0.04024,0.39000,-0.47689
380,Lateral-,0.05472,-0.03340,0.01000,-0.42999
381,Lateral-,0.05472,-0.03340,0.03000,-0.44584
382,Lateral-,0.05472,-0.03340,0.05000,-0.44614
383,Lateral-,0.05472,-0.03340,0.07000,-0.46056
384,Lateral-,0.05472,-0.03340,0.09000,-0.45547
385,Lateral-,0.05472,-0.03340,0.11000,-0.46407
386,Lateral-,0.05472,-0.03340,0.13000,-0.46257
387,Lateral-,0.05472,-0.03340,0.15000,-0.45474
388,Lateral-,0.05472,-0.03340,0.17000,-0.44629
389,Lateral-,0.05472,-0.03340,0.19000,-0.44023
390,Lateral-,0.05472,-0.03340,0.21000,-0.43801
391,Lateral-,0.05472,-0.03340,0.23000,-0.43983
392,Lateral-,0.05472,-0.03340,0.25000,-0.44549
393,Lateral-,0.05472,-0.03340,0.27000,-0.45401
394,Lateral-,0.05472,-0.03340,0.29000,-0.46377
395,Lateral-,0.05472,-0.03340,0.31000,-0.47253
396,Lateral-,0.05472,-0.03340,0.33000,-0.47800
397,Lateral-,0.05472,-0.03340,0.35000,-0.47945
398,Lateral-,0.05472,-0.03340,0.37000,-0.47641
399,Lateral-,0.05472,-0.03340,0.39000,-0.47097
