probe,face,x,y,z,Cp
53,Sotavento,0.04104,0.02874,0.27000,-0.39561
54,Sotavento,0.04104,0.02874,0.29000,-0.41973
55,Sotavento,0.04104,0.02874,0.31000,-0.43926
56,Sotavento,0.04104,0.02874,0.33000,-0.44959
57,Sotavento,0.04104,0.02874,0.35000,-0.44601
58,Sotavento,0.04104,0.02874,0.37000,-0.42683
59,Sotavento,0.04104,0.02874,0.39000,-0.40525
60,Sotavento,0.02957,0.04512,0.01000,-0.42383
61,Sotavento,0.02957,0.04512,0.03000,-0.43646
62,Sotavento,0.02957,0.04512,0.05000,-0.44808
63,Sotavento,0.02957,0.04512,0.07000,-0.45128
64,Sotavento,0.02957,0.04512,0.09000,-0.44145
65,Sotavento,0.02957,0.04512,0.11000,-0.42250
66,Sotavento,0.02957,0.04512,0.13000,-0.39891
67,Sotavento,0.02957,0.04512,0.15000,-0.37536
68,Sotavento,0.02957,0.04512,0.17000,-0.35621
69,Sotavento,0.02957,0.04512,0.19000,-0.34495
70,Sotavento,0.02957,0.04512,0.21000,-0.34398
71,Sotavento,0.02957,0.04512,0.23000,-0.35352
72,Sotavento,0.02957,0.04512,0.25000,-0.37084
73,Sotavento,0.02957,0.04512,0.27000,-0.39241
74,Sotavento,0.02957,0.04512,0.29000,-0.41380
75,Sotavento,0.02957,0.04512,0.31000,-0.43038
76,Sotavento,0.02957,0.04512,0.33000,-0.43792
77,Sotavento,0.02957,0.04512,0.35000,-0.43290
78,Sotavento,0.02957,0.04512,0.37000,-0.41601
79,Sotavento,0.02957,0.04512,0.39000,-0.39851
80,Sotavento,0.01810,0.06150,0.01000,-0.40686
81,Sotavento,0.01810,0.06150,0.03000,-0.42873
82,Sotavento,0.01810,0.06150,0.05000,-0.43957
83,Sotavento,0.01810,0.06150,0.07000,-0.44002
84,Sotavento,0.01810,0.06150,0.09000,-0.42806
85,Sotavento,0.01810,0.06150,0.11000,-0.40666
86,Sotavento,0.01810,0.06150,0.13000,-0.38057
87,Sotavento,0.01810,0.06150,0.15000,-0.35473
88,Sotavento,0.01810,0.06150,0.17000,-0.33355
89,Sotavento,0.01810,0.06150,0.19000,-0.32060
90,Sotavento,0.01810,0.06150,0.21000,-0.31894
91,Sotavento,0.01810,0.06150,0.23000,-0.32886
92,Sotavento,0.01810,0.06150,0.25000,-0.34740
93,Sotavento,0.01810,0.06150,0.27000,-0.37034
94,Sotavento,0.01810,0.06150,0.29000,-0.39346
95,Sotavento,0.01810,0.06150,0.31000,-0.41203
96,Sotavento,0.01810,0.06150,0.33000,-0.42178
97,Sotavento,0.01810,0.06150,0.35000,-0.42080
98,Sotavento,0.01810,0.06150,0.37000,-0.41088
99,Sotavento,0.01810,0.06150,0.39000,-0.40718
100,Barlovento,-0.01810,-0.06150,0.01000,0.05545
101,Barlovento,-0.01810,-0.06150,0.03000,0.02422
102,Barlovento,-0.01810,-0.06150,0.05000,0.03489
103,Barlovento,-0.01810,-0.06150,0.07000,0.05342
104,Barlovento,-0.01810,-0.06150,0.09000,0.07533
105,Barlovento,-0.01810,-0.06150,0.11000,0.09846
106,Barlovento,-0.01810,-0.06150,0.13000,0.12180
107,Barlovento,-0.01810,-0.06150,0.15000,0.14430
108,Barlovento,-0.01810,-0.06150,0.17000,0.16461
109,Barlovento,-0.01810,-0.06150,0.19000,0.18191
110,Barlovento,-0.01810,-0.06150,0.21000,0.19468
111,Barlovento,-0.01810,-0.06150,0.23000,0.20292
112,Barlovento,-0.01810,-0.06150,0.25000,0.20771
113,Barlovento,-0.01810,-0.06150,0.27000,0.21011
114,Barlovento,-0.01810,-0.06150,0.29000,0.21131
115,Barlovento,-0.01810,-0.06150,0.31000,0.21301
116,Barlovento,-0.01810,-0.06150,0.33000,0.21640
117,Barlovento,-0.01810,-0.06150,0.35000,0.22151
118,Barlovento,-0.01810,-0.06150,0.37000,0.22647
119,Barlovento,-0.01810,-0.06150,0.39000,0.18505
120,Barlovento,-0.02957,-0.04512,0.01000,0.28188
121,Barlovento,-0.02957,-0.04512,0.03000,0.23730
122,Barlovento,-0.02957,-0.04512,0.05000,0.25392
123,Barlovento,-0.02957,-0.04512,0.07000,0.28151
124,Barlovento,-0.02957,-0.04512,0.09000,0.31101
125,Barlovento,-0.02957,-0.04512,0.11000,0.34027
126,Barlovento,-0.02957,-0.04512,0.13000,0.36820
127,Barlovento,-0.02957,-0.04512,0.15000,0.39432
128,Barlovento,-0.02957,-0.04512,0.17000,0.41859
129,Barlovento,-0.02957,-0.04512,0.19000,0.44044
130,Barlovento,-0.02957,-0.04512,0.21000,0.45964
131,Barlovento,-0.02957,-0.04512,0.23000,0.47620
132,Barlovento,-0.02957,-0.04512,0.25000,0.49043
133,Barlovento,-0.02957,-0.04512,0.27000,0.50256
134,Barlovento,-0.02957,-0.04512,0.29000,0.51283
135,Barlovento,-0.02957,-0.04512,0.31000,0.52124
136,Barlovento,-0.02957,-0.04512,0.33000,0.52711
137,Barlovento,-0.02957,-0.04512,0.35000,0.52760
138,Barlovento,-0.02957,-0.04512,0.37000,0.50939
139,Barlovento,-0.02957,-0.04512,0.39000,0.37161
140,Barlovento,-0.04104,-0.02874,0.01000,0.38901
141,Barlovento,-0.04104,-0.02874,0.03000,0.34234
142,Barlovento,-0.04104,-0.02874,0.05000,0.36588
143,Barlovento,-0.04104,-0.02874,0.07000,0.40128
144,Barlovento,-0.04104,-0.02874,0.09000,0.43788
145,Barlovento,-0.04104,-0.02874,0.11000,0.47315
146,Barlovento,-0.04104,-0.02874,0.13000,0.50611
147,Barlovento,-0.04104,-0.02874,0.15000,0.53651
148,Barlovento,-0.04104,-0.02874,0.17000,0.56475
149,Barlovento,-0.04104,-0.02874,0.19000,0.59057
150,Barlovento,-0.04104,-0.02874,0.21000,0.61399
151,Barlovento,-0.04104,-0.02874,0.23000,0.63498
152,Barlovento,-0.04104,-0.02874,0.25000,0.65381
153,Barlovento,-0.04104,-0.02874,0.27000,0.67034
154,Barlovento,-0.04104,-0.02874,0.29000,0.68433
155,Barlovento,-0.04104,-0.02874,0.31000,0.69496
156,Barlovento,-0.04104,-0.02874,0.33000,0.70037
157,Barlovento,-0.04104,-0.02874,0.35000,0.69497
158,Barlovento,-0.04104,-0.02874,0.37000,0.65794
159,Barlovento,-0.04104,-0.02874,0.39000,0.47694
160,Barlovento,-0.05251,-0.01235,0.01000,0.43761
161,Barlovento,-0.05251,-0.01235,0.03000,0.40506
162,Barlovento,-0.05251,-0.01235,0.05000,0.44307
163,Barlovento,-0.05251,-0.01235,0.07000,0.48928
164,Barlovento,-0.05251,-0.01235,0.09000,0.53427
165,Barlovento,-0.05251,-0.01235,0.11000,0.57598
166,Barlovento,-0.05251,-0.01235,0.13000,0.61417
167,Barlovento,-0.05251,-0.01235,0.15000,0.64904
168,Barlovento,-0.05251,-0.01235,0.17000,0.68114
169,Barlovento,-0.05251,-0.01235,0.19000,0.71068
170,Barlovento,-0.05251,-0.01235,0.21000,0.73771
171,Barlovento,-0.05251,-0.01235,0.23000,0.76232
172,Barlovento,-0.05251,-0.01235,0.25000,0.78478
173,Barlovento,-0.05251,-0.01235,0.27000,0.80520
174,Barlovento,-0.05251,-0.01235,0.29000,0.82249
175,Barlovento,-0.05251,-0.01235,0.31000,0.83578
176,Barlovento,-0.05251,-0.01235,0.33000,0.84281
177,Barlovento,-0.05251,-0.01235,0.35000,0.83666
178,Barlovento,-0.05251,-0.01235,0.37000,0.79357
179,Barlovento,-0.05251,-0.01235,0.39000,0.59099
180,Barlovento,-0.06398,0.00403,0.01000,0.40585
181,Barlovento,-0.06398,0.00403,0.03000,0.43592
182,Barlovento,-0.06398,0.00403,0.05000,0.50159
183,Barlovento,-0.06398,0.00403,0.07000,0.56191
184,Barlovento,-0.06398,0.00403,0.09000,0.61576
185,Barlovento,-0.06398,0.00403,0.11000,0.66366
186,Barlovento,-0.06398,0.00403,0.13000,0.70654
187,Barlovento,-0.06398,0.00403,0.15000,0.74537
188,Barlovento,-0.06398,0.00403,0.17000,0.78111
189,Barlovento,-0.06398,0.00403,0.19000,0.81398
190,Barlovento,-0.06398,0.00403,0.21000,0.84442
191,Barlovento,-0.06398,0.00403,0.23000,0.87258
192,Barlovento,-0.06398,0.00403,0.25000,0.89875
193,Barlovento,-0.06398,0.00403,0.27000,0.92280
194,Barlovento,-0.06398,0.00403,0.29000,0.94444
195,Barlovento,-0.06398,0.00403,0.31000,0.96288
196,Barlovento,-0.06398,0.00403,0.33000,0.97646
197,Barlovento,-0.06398,0.00403,0.35000,0.98007
198,Barlovento,-0.06398,0.00403,0.37000,0.95676
199,Barlovento,-0.06398,0.00403,0.39000,0.79437
200,Lateral+,-0.06150,0.01810,0.01000,0.21647
201,Lateral+,-0.06150,0.01810,0.03000,0.19214
202,Lateral+,-0.06150,0.01810,0.05000,0.22315
203,Lateral+,-0.06150,0.01810,0.07000,0.25392
204,Lateral+,-0.06150,0.01810,0.09000,0.28224
205,Lateral+,-0.06150,0.01810,0.11000,0.30834
206,Lateral+,-0.06150,0.01810,0.13000,0.33259
207,Lateral+,-0.06150,0.01810,0.15000,0.35469
208,Lateral+,-0.06150,0.01810,0.17000,0.37521
209,Lateral+,-0.06150,0.01810,0.19000,0.39412
210,Lateral+,-0.06150,0.01810,0.21000,0.41156
211,Lateral+,-0.06150,0.01810,0.23000,0.42749
212,Lateral+,-0.06150,0.01810,0.25000,0.44219
213,Lateral+,-0.06150,0.01810,0.27000,0.45552
214,Lateral+,-0.06150,0.01810,0.29000,0.46723
215,Lateral+,-0.06150,0.01810,0.31000,0.47673
216,Lateral+,-0.06150,0.01810,0.33000,0.48268
217,Lateral+,-0.06150,0.01810,0.35000,0.47889
218,Lateral+,-0.06150,0.01810,0.37000,0.44849
219,Lateral+,-0.06150,0.01810,0.39000,0.30343
220,Lateral+,-0.04512,0.02957,0.01000,0.19906
221,Lateral+,-0.04512,0.02957,0.03000,0.16906
222,Lateral+,-0.04512,0.02957,0.05000,0.18500
223,Lateral+,-0.04512,0.02957,0.07000,0.20760
224,Lateral+,-0.04512,0.02957,0.09000,0.23070
225,Lateral+,-0.04512,0.02957,0.11000,0.25314
226,Lateral+,-0.04512,0.02957,0.13000,0.27445
227,Lateral+,-0.04512,0.02957,0.15000,0.29446
228,Lateral+,-0.04512,0.02957,0.17000,0.31294
229,Lateral+,-0.04512,0.02957,0.19000,0.32988
230,Lateral+,-0.04512,0.02957,0.21000,0.34518
231,Lateral+,-0.04512,0.02957,0.23000,0.35883
232,Lateral+,-0.04512,0.02957,0.25000,0.37090
233,Lateral+,-0.04512,0.02957,0.27000,0.38132
234,Lateral+,-0.04512,0.02957,0.29000,0.38987
235,Lateral+,-0.04512,0.02957,0.31000,0.39588
236,Lateral+,-0.04512,0.02957,0.33000,0.39757
237,Lateral+,-0.04512,0.02957,0.35000,0.38948
238,Lateral+,-0.04512,0.02957,0.37000,0.35357
239,Lateral+,-0.04512,0.02957,0.39000,0.18976
240,Lateral+,-0.02874,0.04104,0.01000,0.14002
241,Lateral+,-0.02874,0.04104,0.03000,0.11040
242,Lateral+,-0.02874,0.04104,0.05000,0.11836
243,Lateral+,-0.02874,0.04104,0.07000,0.13443
244,Lateral+,-0.02874,0.04104,0.09000,0.15252
245,Lateral+,-0.02874,0.04104,0.11000,0.17096
246,Lateral+,-0.02874,0.04104,0.13000,0.18922
247,Lateral+,-0.02874,0.04104,0.15000,0.20674
248,Lateral+,-0.02874,0.04104,0.17000,0.22284
249,Lateral+,-0.02874,0.04104,0.19000,0.23743
250,Lateral+,-0.02874,0.04104,0.21000,0.25020
251,Lateral+,-0.02874,0.04104,0.23000,0.26107
252,Lateral+,-0.02874,0.04104,0.25000,0.27022
253,Lateral+,-0.02874,0.04104,0.27000,0.27783
254,Lateral+,-0.02874,0.04104,0.29000,0.28394
255,Lateral+,-0.02874,0.04104,0.31000,0.28843
256,Lateral+,-0.02874,0.04104,0.33000,0.29037
257,Lateral+,-0.02874,0.04104,0.35000,0.28570
258,Lateral+,-0.02874,0.04104,0.37000,0.26058
259,Lateral+,-0.02874,0.04104,0.39000,0.13615
260,Lateral+,-0.01235,0.05251,0.01000,0.04743
261,Lateral+,-0.01235,0.05251,0.03000,0.02007
262,Lateral+,-0.01235,0.05251,0.05000,0.02380
263,Lateral+,-0.01235,0.05251,0.07000,0.03484
264,Lateral+,-0.01235,0.05251,0.09000,0.04877
265,Lateral+,-0.01235,0.05251,0.11000,0.06435
266,Lateral+,-0.01235,0.05251,0.13000,0.08055
267,Lateral+,-0.01235,0.05251,0.15000,0.09638
268,Lateral+,-0.01235,0.05251,0.17000,0.11097
269,Lateral+,-0.01235,0.05251,0.19000,0.12356
270,Lateral+,-0.01235,0.05251,0.21000,0.13367
271,Lateral+,-0.01235,0.05251,0.23000,0.14123
272,Lateral+,-0.01235,0.05251,0.25000,0.14657
273,Lateral+,-0.01235,0.05251,0.27000,0.15032
274,Lateral+,-0.01235,0.05251,0.29000,0.15326
275,Lateral+,-0.01235,0.05251,0.31000,0.15593
276,Lateral+,-0.01235,0.05251,0.33000,0.15837
277,Lateral+,-0.01235,0.05251,0.35000,0.15965
278,Lateral+,-0.01235,0.05251,0.37000,0.15208
279,Lateral+,-0.01235,0.05251,0.39000,0.07020
280,Lateral+,0.00403,0.06398,0.01000,-0.12864
281,Lateral+,0.00403,0.06398,0.03000,-0.15059
282,Lateral+,0.00403,0.06398,0.05000,-0.15141
283,Lateral+,0.00403,0.06398,0.07000,-0.14612
284,Lateral+,0.00403,0.06398,0.09000,-0.13548
285,Lateral+,0.00403,0.06398,0.11000,-0.12073
286,Lateral+,0.00403,0.06398,0.13000,-0.10374
287,Lateral+,0.00403,0.06398,0.15000,-0.08662
288,Lateral+,0.00403,0.06398,0.17000,-0.07141
289,Lateral+,0.00403,0.06398,0.19000,-0.05984
290,Lateral+,0.00403,0.06398,0.21000,-0.05332
291,Lateral+,0.00403,0.06398,0.23000,-0.05218
292,Lateral+,0.00403,0.06398,0.25000,-0.05493
293,Lateral+,0.00403,0.06398,0.27000,-0.05987
294,Lateral+,0.00403,0.06398,0.29000,-0.06502
295,Lateral+,0.00403,0.06398,0.31000,-0.06823
296,Lateral+,0.00403,0.06398,0.33000,-0.06767
297,Lateral+,0.00403,0.06398,0.35000,-0.06218
298,Lateral+,0.00403,0.06398,0.37000,-0.05241
299,Lateral+,0.00403,0.06398,0.39000,-0.06753
300,Lateral-,-0.00403,-0.06398,0.01000,-0.43160
301,Lateral-,-0.00403,-0.06398,0.03000,-0.45368
302,Lateral-,-0.00403,-0.06398,0.05000,-0.46383
303,Lateral-,-0.00403,-0.06398,0.07000,-0.45883
304,Lateral-,-0.00403,-0.06398,0.09000,-0.44307
305,Lateral-,-0.00403,-0.06398,0.11000,-0.42187
306,Lateral-,-0.00403,-0.06398,0.13000,-0.39853
307,Lateral-,-0.00403,-0.06398,0.15000,-0.37613
308,Lateral-,-0.00403,-0.06398,0.17000,-0.35781
309,Lateral-,-0.00403,-0.06398,0.19000,-0.34632
310,Lateral-,-0.00403,-0.06398,0.21000,-0.34479
311,Lateral-,-0.00403,-0.06398,0.23000,-0.35407
312,Lateral-,-0.00403,-0.06398,0.25000,-0.37061
313,Lateral-,-0.00403,-0.06398,0.27000,-0.39165
314,Lateral-,-0.00403,-0.06398,0.29000,-0.41403
315,Lateral-,-0.00403,-0.06398,0.31000,-0.43414
316,Lateral-,-0.00403,-0.06398,0.33000,-0.44925
317,Lateral-,-0.00403,-0.06398,0.35000,-0.45868
318,Lateral-,-0.00403,-0.06398,0.37000,-0.46401
319,Lateral-,-0.00403,-0.06398,0.39000,-0.47157
320,Lateral-,0.01235,-0.05251,0.01000,-0.44828
321,Lateral-,0.01235,-0.05251,0.03000,-0.46325
322,Lateral-,0.01235,-0.05251,0.05000,-0.47432
323,Lateral-,0.01235,-0.05251,0.07000,-0.46905
324,Lateral-,0.01235,-0.05251,0.09000,-0.45330
325,Lateral-,0.01235,-0.05251,0.11000,-0.43406
326,Lateral-,0.01235,-0.05251,0.13000,-0.41296
327,Lateral-,0.01235,-0.05251,0.15000,-0.39237
328,Lateral-,0.01235,-0.05251,0.17000,-0.37568
329,Lateral-,0.01235,-0.05251,0.19000,-0.36601
330,Lateral-,0.01235,-0.05251,0.21000,-0.36535
331,Lateral-,0.01235,-0.05251,0.23000,-0.37367
332,Lateral-,0.01235,-0.05251,0.25000,-0.38925
333,Lateral-,0.01235,-0.05251,0.27000,-0.40889
334,Lateral-,0.01235,-0.05251,0.29000,-0.42933
335,Lateral-,0.01235,-0.05251,0.31000,-0.44732
336,Lateral-,0.01235,-0.05251,0.33000,-0.46035
337,Lateral-,0.01235,-0.05251,0.35000,-0.46758
338,Lateral-,0.01235,-0.05251,0.37000,-0.47076
339,Lateral-,0.01235,-0.05251,0.39000,-0.48224
340,Lateral-,0.02874,-0.04104,0.01000,-0.46310
341,Lateral-,0.02874,-0.04104,0.03000,-0.47884
342,Lateral-,0.02874,-0.04104,0.05000,-0.49167
343,Lateral-,0.02874,-0.04104,0.07000,-0.48162
344,Lateral-,0.02874,-0.04104,0.09000,-0.46102
345,Lateral-,0.02874,-0.04104,0.11000,-0.44404
346,Lateral-,0.02874,-0.04104,0.13000,-0.42537
347,Lateral-,0.02874,-0.04104,0.15000,-0.40665
348,Lateral-,0.02874,-0.04104,0.17000,-0.39146
349,Lateral-,0.02874,-0.04104,0.19000,-0.38298
350,Lateral-,0.02874,-0.04104,0.21000,-0.38315
351,Lateral-,0.02874,-0.04104,0.23000,-0.39173
352,Lateral-,0.02874,-0.04104,0.25000,-0.40661
353,Lateral-,0.02874,-0.04104,0.27000,-0.42535
354,Lateral-,0.02874,-0.04104,0.29000,-0.44475
355,Lateral-,0.02874,-0.04104,0.31000,-0.46146
356,Lateral-,0.02874,-0.04104,0.33000,-0.47284
357,Lateral-,0.02874,-0.04104,0.35000,-0.47778
358,Lateral-,0.02874,-0.04104,0.37000,-0.47791
359,Lateral-,0.02874,-0.04104,0.39000,-0.48369
360,Lateral-,0.04512,-0.02957,0.01000,-0.45959
361,Lateral-,0.04512,-0.02957,0.03000,-0.48200
362,Lateral-,0.04512,-0.02957,0.05000,-0.49893
363,Lateral-,0.04512,-0.02957,0.07000,-0.48727
364,Lateral-,0.04512,-0.02957,0.09000,-0.45862
365,Lateral-,0.04512,-0.02957,0.11000,-0.44835
366,Lateral-,0.04512,-0.02957,0.13000,-0.43147
367,Lateral-,0.04512,-0.02957,0.15000,-0.41247
368,Lateral-,0.04512,-0.02957,0.17000,-0.39652
369,Lateral-,0.04512,-0.02957,0.19000,-0.38763
370,Lateral-,0.04512,-0.02957,0.21000,-0.38809
371,Lateral-,0.04512,-0.02957,0.23000,-0.39770
372,Lateral-,0.04512,-0.02957,0.25000,-0.41354
373,Lateral-,0.04512,-0.02957,0.27000,-0.43305
374,Lateral-,0.04512,-0.02957,0.29000,-0.45312
375,Lateral-,0.04512,-0.02957,0.31000,-0.47025
376,Lateral-,0.04512,-0.02957,0.33000,-0.48166
377,Lateral-,0.04512,-0.02957,0.35000,-0.48565
378,Lateral-,0.04512,-0.02957,0.37000,-0.48207
379,Lateral-,0.04512,-0.02957,0.39000,-0.47604
380,Lateral-,0.06150,-0.01810,0.01000,-0.45442
381,Lateral-,0.06150,-0.01810,0.03000,-0.46789
382,Lateral-,0.06150,-0.01810,0.05000,-0.47692
383,Lateral-,0.06150,-0.01810,0.07000,-0.46031
384,Lateral-,0.06150,-0.01810,0.09000,-0.45062
385,Lateral-,0.06150,-0.01810,0.11000,-0.44644
386,Lateral-,0.06150,-0.01810,0.13000,-0.42763
387,Lateral-,0.06150,-0.01810,0.15000,-0.40302
388,Lateral-,0.06150,-0.01810,0.17000,-0.38146
389,Lateral-,0.06150,-0.01810,0.19000,-0.36897
390,Lateral-,0.06150,-0.01810,0.21000,-0.36848
391,Lateral-,0.06150,-0.01810,0.23000,-0.37951
392,Lateral-,0.06150,-0.01810,0.25000,-0.39884
393,Lateral-,0.06150,-0.01810,0.27000,-0.42265
394,Lateral-,0.06150,-0.01810,0.29000,-0.44715
395,Lateral-,0.06150,-0.01810,0.31000,-0.46883
396,Lateral-,0.06150,-0.01810,0.33000,-0.48452
397,Lateral-,0.06150,-0.01810,0.35000,-0.49123
398,Lateral-,0.06150,-0.01810,0.37000,-0.48596
399,Lateral-,0.06150,-0.01810,0.39000,-0.47096
