probe,face,x,y,z,Cp
62,Sotavento,0.03695,0.03930,0.05000,-0.44002
63,Sotavento,0.03695,0.03930,0.07000,-0.44074
64,Sotavento,0.03695,0.03930,0.09000,-0.42999
65,Sotavento,0.03695,0.03930,0.11000,-0.41235
66,Sotavento,0.03695,0.03930,0.13000,-0.39157
67,Sotavento,0.03695,0.03930,0.15000,-0.37065
68,Sotavento,0.03695,0.03930,0.17000,-0.35287
69,Sotavento,0.03695,0.03930,0.19000,-0.34147
70,Sotavento,0.03695,0.03930,0.21000,-0.33914
71,Sotavento,0.03695,0.03930,0.23000,-0.34616
72,Sotavento,0.03695,0.03930,0.25000,-0.36071
73,Sotavento,0.03695,0.03930,0.27000,-0.37977
74,Sotavento,0.03695,0.03930,0.29000,-0.39937
75,Sotavento,0.03695,0.03930,0.31000,-0.41523
76,Sotavento,0.03695,0.03930,0.33000,-0.42303
77,Sotavento,0.03695,0.03930,0.35000,-0.41407
78,Sotavento,0.03695,0.03930,0.37000,-0.39797
79,Sotavento,0.03695,0.03930,0.39000,-0.38385
80,Sotavento,0.02850,0.05743,0.01000,-0.40818
81,Sotavento,0.02850,0.05743,0.03000,-0.42407
82,Sotavento,0.02850,0.05743,0.05000,-0.43084
83,Sotavento,0.02850,0.05743,0.07000,-0.43159
84,Sotavento,0.02850,0.05743,0.09000,-0.42029
85,Sotavento,0.02850,0.05743,0.11000,-0.40127
86,Sotavento,0.02850,0.05743,0.13000,-0.37859
87,Sotavento,0.02850,0.05743,0.15000,-0.35592
88,Sotavento,0.02850,0.05743,0.17000,-0.33670
89,Sotavento,0.02850,0.05743,0.19000,-0.32399
90,Sotavento,0.02850,0.05743,0.21000,-0.32060
91,Sotavento,0.02850,0.05743,0.23000,-0.32743
92,Sotavento,0.02850,0.05743,0.25000,-0.34223
93,Sotavento,0.02850,0.05743,0.27000,-0.36159
94,Sotavento,0.02850,0.05743,0.29000,-0.38176
95,Sotavento,0.02850,0.05743,0.31000,-0.39844
96,Sotavento,0.02850,0.05743,0.33000,-0.40594
97,Sotavento,0.02850,0.05743,0.35000,-0.40236
98,Sotavento,0.02850,0.05743,0.37000,-0.39292
99,Sotavento,0.02850,0.05743,0.39000,-0.38006
100,Barlovento,-0.02850,-0.05743,0.01000,0.16736
101,Barlovento,-0.02850,-0.05743,0.03000,0.13429
102,Barlovento,-0.02850,-0.05743,0.05000,0.16195
103,Barlovento,-0.02850,-0.05743,0.07000,0.17446
104,Barlovento,-0.02850,-0.05743,0.09000,0.20052
105,Barlovento,-0.02850,-0.05743,0.11000,0.22699
106,Barlovento,-0.02850,-0.05743,0.13000,0.25220
107,Barlovento,-0.02850,-0.05743,0.15000,0.27611
108,Barlovento,-0.02850,-0.05743,0.17000,0.29896
109,Barlovento,-0.02850,-0.05743,0.19000,0.31922
110,Barlovento,-0.02850,-0.05743,0.21000,0.33646
111,Barlovento,-0.02850,-0.05743,0.23000,0.35021
112,Barlovento,-0.02850,-0.05743,0.25000,0.36101
113,Barlovento,-0.02850,-0.05743,0.27000,0.36972
114,Barlovento,-0.02850,-0.05743,0.29000,0.37774
115,Barlovento,-0.02850,-0.05743,0.31000,0.38547
116,Barlovento,-0.02850,-0.05743,0.33000,0.39889
117,Barlovento,-0.02850,-0.05743,0.35000,0.41095
118,Barlovento,-0.02850,-0.05743,0.37000,0.40535
119,Barlovento,-0.02850,-0.05743,0.39000,0.35910
120,Barlovento,-0.03695,-0.03930,0.01000,0.39362
121,Barlovento,-0.03695,-0.03930,0.03000,0.33220
122,Barlovento,-0.03695,-0.03930,0.05000,0.35305
123,Barlovento,-0.03695,-0.03930,0.07000,0.39164
124,Barlovento,-0.03695,-0.03930,0.09000,0.42834
125,Barlovento,-0.03695,-0.03930,0.11000,0.46389
126,Barlovento,-0.03695,-0.03930,0.13000,0.49641
127,Barlovento,-0.03695,-0.03930,0.15000,0.52646
128,Barlovento,-0.03695,-0.03930,0.17000,0.55482
129,Barlovento,-0.03695,-0.03930,0.19000,0.58077
130,Barlovento,-0.03695,-0.03930,0.21000,0.60422
131,Barlovento,-0.03695,-0.03930,0.23000,0.62534
132,Barlovento,-0.03695,-0.03930,0.25000,0.64430
133,Barlovento,-0.03695,-0.03930,0.27000,0.66098
134,Barlovento,-0.03695,-0.03930,0.29000,0.67624
135,Barlovento,-0.03695,-0.03930,0.31000,0.68945
136,Barlovento,-0.03695,-0.03930,0.33000,0.69919
137,Barlovento,-0.03695,-0.03930,0.35000,0.70611
138,Barlovento,-0.03695,-0.03930,0.37000,0.67858
139,Barlovento,-0.03695,-0.03930,0.39000,0.52177
140,Barlovento,-0.04541,-0.02117,0.01000,0.48176
141,Barlovento,-0.04541,-0.02117,0.03000,0.41698
142,Barlovento,-0.04541,-0.02117,0.05000,0.44661
143,Barlovento,-0.04541,-0.02117,0.07000,0.49064
144,Barlovento,-0.04541,-0.02117,0.09000,0.53510
145,Barlovento,-0.04541,-0.02117,0.11000,0.57678
146,Barlovento,-0.04541,-0.02117,0.13000,0.61507
147,Barlovento,-0.04541,-0.02117,0.15000,0.65007
148,Barlovento,-0.04541,-0.02117,0.17000,0.68234
149,Barlovento,-0.04541,-0.02117,0.19000,0.71210
150,Barlovento,-0.04541,-0.02117,0.21000,0.73945
151,Barlovento,-0.04541,-0.02117,0.23000,0.76446
152,Barlovento,-0.04541,-0.02117,0.25000,0.78741
153,Barlovento,-0.04541,-0.02117,0.27000,0.80814
154,Barlovento,-0.04541,-0.02117,0.29000,0.82624
155,Barlovento,-0.04541,-0.02117,0.31000,0.84090
156,Barlovento,-0.04541,-0.02117,0.33000,0.85006
157,Barlovento,-0.04541,-0.02117,0.35000,0.84710
158,Barlovento,-0.04541,-0.02117,0.37000,0.80343
159,Barlovento,-0.04541,-0.02117,0.39000,0.60447
160,Barlovento,-0.05386,-0.00305,0.01000,0.49659
161,Barlovento,-0.05386,-0.00305,0.03000,0.44781
162,Barlovento,-0.05386,-0.00305,0.05000,0.49233
163,Barlovento,-0.05386,-0.00305,0.07000,0.54628
164,Barlovento,-0.05386,-0.00305,0.09000,0.59719
165,Barlovento,-0.05386,-0.00305,0.11000,0.64351
166,Barlovento,-0.05386,-0.00305,0.13000,0.68551
167,Barlovento,-0.05386,-0.00305,0.15000,0.72369
168,Barlovento,-0.05386,-0.00305,0.17000,0.75877
169,Barlovento,-0.05386,-0.00305,0.19000,0.79118
170,Barlovento,-0.05386,-0.00305,0.21000,0.82119
171,Barlovento,-0.05386,-0.00305,0.23000,0.84892
172,Barlovento,-0.05386,-0.00305,0.25000,0.87464
173,Barlovento,-0.05386,-0.00305,0.27000,0.89814
174,Barlovento,-0.05386,-0.00305,0.29000,0.91901
175,Barlovento,-0.05386,-0.00305,0.31000,0.93632
176,Barlovento,-0.05386,-0.00305,0.33000,0.94783
177,Barlovento,-0.05386,-0.00305,0.35000,0.94550
178,Barlovento,-0.05386,-0.00305,0.37000,0.90843
179,Barlovento,-0.05386,-0.00305,0.39000,0.70438
180,Barlovento,-0.06231,0.01508,0.01000,0.38971
181,Barlovento,-0.06231,0.01508,0.03000,0.40210
182,Barlovento,-0.06231,0.01508,0.05000,0.47542
183,Barlovento,-0.06231,0.01508,0.07000,0.53669
184,Barlovento,-0.06231,0.01508,0.09000,0.58996
185,Barlovento,-0.06231,0.01508,0.11000,0.63623
186,Barlovento,-0.06231,0.01508,0.13000,0.67753
187,Barlovento,-0.06231,0.01508,0.15000,0.71497
188,Barlovento,-0.06231,0.01508,0.17000,0.74942
189,Barlovento,-0.06231,0.01508,0.19000,0.78140
190,Barlovento,-0.06231,0.01508,0.21000,0.81132
191,Barlovento,-0.06231,0.01508,0.23000,0.83949
192,Barlovento,-0.06231,0.01508,0.25000,0.86612
193,Barlovento,-0.06231,0.01508,0.27000,0.89135
194,Barlovento,-0.06231,0.01508,0.29000,0.91508
195,Barlovento,-0.06231,0.01508,0.31000,0.93693
196,Barlovento,-0.06231,0.01508,0.33000,0.95580
197,Barlovento,-0.06231,0.01508,0.35000,0.96915
198,Barlovento,-0.06231,0.01508,0.37000,0.96323
199,Barlovento,-0.06231,0.01508,0.39000,0.83932
200,Lateral+,-0.05743,0.02850,0.01000,-0.15630
201,Lateral+,-0.05743,0.02850,0.03000,-0.16481
202,Lateral+,-0.05743,0.02850,0.05000,-0.22740
203,Lateral+,-0.05743,0.02850,0.07000,-0.26999
204,Lateral+,-0.05743,0.02850,0.09000,-0.28863
205,Lateral+,-0.05743,0.02850,0.11000,-0.29727
206,Lateral+,-0.05743,0.02850,0.13000,-0.30248
207,Lateral+,-0.05743,0.02850,0.15000,-0.30642
208,Lateral+,-0.05743,0.02850,0.17000,-0.31010
209,Lateral+,-0.05743,0.02850,0.19000,-0.31317
210,Lateral+,-0.05743,0.02850,0.21000,-0.31599
211,Lateral+,-0.05743,0.02850,0.23000,-0.31859
212,Lateral+,-0.05743,0.02850,0.25000,-0.32073
213,Lateral+,-0.05743,0.02850,0.27000,-0.32217
214,Lateral+,-0.05743,0.02850,0.29000,-0.32311
215,Lateral+,-0.05743,0.02850,0.31000,-0.32351
216,Lateral+,-0.05743,0.02850,0.33000,-0.33406
217,Lateral+,-0.05743,0.02850,0.35000,-0.32444
218,Lateral+,-0.05743,0.02850,0.37000,-0.31668
219,Lateral+,-0.05743,0.02850,0.39000,-0.30593
220,Lateral+,-0.03930,0.03695,0.01000,-0.04284
221,Lateral+,-0.03930,0.03695,0.03000,-0.06517
222,Lateral+,-0.03930,0.03695,0.05000,-0.07697
223,Lateral+,-0.03930,0.03695,0.07000,-0.05935
224,Lateral+,-0.03930,0.03695,0.09000,-0.04752
225,Lateral+,-0.03930,0.03695,0.11000,-0.04000
226,Lateral+,-0.03930,0.03695,0.13000,-0.03304
227,Lateral+,-0.03930,0.03695,0.15000,-0.02640
228,Lateral+,-0.03930,0.03695,0.17000,-0.02035
229,Lateral+,-0.03930,0.03695,0.19000,-0.01439
230,Lateral+,-0.03930,0.03695,0.21000,-0.00853
231,Lateral+,-0.03930,0.03695,0.23000,-0.00271
232,Lateral+,-0.03930,0.03695,0.25000,0.00331
233,Lateral+,-0.03930,0.03695,0.27000,0.01035
234,Lateral+,-0.03930,0.03695,0.29000,0.01858
235,Lateral+,-0.03930,0.03695,0.31000,0.02903
236,Lateral+,-0.03930,0.03695,0.33000,0.03776
237,Lateral+,-0.03930,0.03695,0.35000,0.04569
238,Lateral+,-0.03930,0.03695,0.37000,0.05423
239,Lateral+,-0.03930,0.03695,0.39000,-0.02737
240,Lateral+,-0.02117,0.04541,0.01000,-0.03633
241,Lateral+,-0.02117,0.04541,0.03000,-0.04333
242,Lateral+,-0.02117,0.04541,0.05000,-0.05215
243,Lateral+,-0.02117,0.04541,0.07000,-0.04156
244,Lateral+,-0.02117,0.04541,0.09000,-0.02977
245,Lateral+,-0.02117,0.04541,0.11000,-0.01869
246,Lateral+,-0.02117,0.04541,0.13000,-0.00817
247,Lateral+,-0.02117,0.04541,0.15000,0.00177
248,Lateral+,-0.02117,0.04541,0.17000,0.01105
249,Lateral+,-0.02117,0.04541,0.19000,0.01939
250,Lateral+,-0.02117,0.04541,0.21000,0.02658
251,Lateral+,-0.02117,0.04541,0.23000,0.03255
252,Lateral+,-0.02117,0.04541,0.25000,0.03766
253,Lateral+,-0.02117,0.04541,0.27000,0.04228
254,Lateral+,-0.02117,0.04541,0.29000,0.04687
255,Lateral+,-0.02117,0.04541,0.31000,0.05167
256,Lateral+,-0.02117,0.04541,0.33000,0.05691
257,Lateral+,-0.02117,0.04541,0.35000,0.06133
258,Lateral+,-0.02117,0.04541,0.37000,0.04758
259,Lateral+,-0.02117,0.04541,0.39000,-0.02707
260,Lateral+,-0.00305,0.05386,0.01000,-0.09278
261,Lateral+,-0.00305,0.05386,0.03000,-0.10043
262,Lateral+,-0.00305,0.05386,0.05000,-0.10726
263,Lateral+,-0.00305,0.05386,0.07000,-0.10097
264,Lateral+,-0.00305,0.05386,0.09000,-0.09121
265,Lateral+,-0.00305,0.05386,0.11000,-0.08074
266,Lateral+,-0.00305,0.05386,0.13000,-0.06991
267,Lateral+,-0.00305,0.05386,0.15000,-0.05932
268,Lateral+,-0.00305,0.05386,0.17000,-0.04957
269,Lateral+,-0.00305,0.05386,0.19000,-0.04138
270,Lateral+,-0.00305,0.05386,0.21000,-0.03528
271,Lateral+,-0.00305,0.05386,0.23000,-0.03142
272,Lateral+,-0.00305,0.05386,0.25000,-0.02926
273,Lateral+,-0.00305,0.05386,0.27000,-0.02806
274,Lateral+,-0.00305,0.05386,0.29000,-0.02686
275,Lateral+,-0.00305,0.05386,0.31000,-0.02473
276,Lateral+,-0.00305,0.05386,0.33000,-0.02069
277,Lateral+,-0.00305,0.05386,0.35000,-0.01185
278,Lateral+,-0.00305,0.05386,0.37000,-0.00292
279,Lateral+,-0.00305,0.05386,0.39000,-0.04637
280,Lateral+,0.01508,0.06231,0.01000,-0.21983
281,Lateral+,0.01508,0.06231,0.03000,-0.23250
282,Lateral+,0.01508,0.06231,0.05000,-0.23359
283,Lateral+,0.01508,0.06231,0.07000,-0.22638
284,Lateral+,0.01508,0.06231,0.09000,-0.21729
285,Lateral+,0.01508,0.06231,0.11000,-0.20521
286,Lateral+,0.01508,0.06231,0.13000,-0.19169
287,Lateral+,0.01508,0.06231,0.15000,-0.17827
288,Lateral+,0.01508,0.06231,0.17000,-0.16587
289,Lateral+,0.01508,0.06231,0.19000,-0.15688
290,Lateral+,0.01508,0.06231,0.21000,-0.15254
291,Lateral+,0.01508,0.06231,0.23000,-0.15323
292,Lateral+,0.01508,0.06231,0.25000,-0.15732
293,Lateral+,0.01508,0.06231,0.27000,-0.16329
294,Lateral+,0.01508,0.06231,0.29000,-0.16937
295,Lateral+,0.01508,0.06231,0.31000,-0.17364
296,Lateral+,0.01508,0.06231,0.33000,-0.17025
297,Lateral+,0.01508,0.06231,0.35000,-0.17085
298,Lateral+,0.01508,0.06231,0.37000,-0.16074
299,Lateral+,0.01508,0.06231,0.39000,-0.14723
300,Lateral-,-0.01508,-0.06231,0.01000,-0.45106
301,Lateral-,-0.01508,-0.06231,0.03000,-0.45661
302,Lateral-,-0.01508,-0.06231,0.05000,-0.46052
303,Lateral-,-0.01508,-0.06231,0.07000,-0.45561
304,Lateral-,-0.01508,-0.06231,0.09000,-0.44542
305,Lateral-,-0.01508,-0.06231,0.11000,-0.43226
306,Lateral-,-0.01508,-0.06231,0.13000,-0.41651
307,Lateral-,-0.01508,-0.06231,0.15000,-0.40015
308,Lateral-,-0.01508,-0.06231,0.17000,-0.38564
309,Lateral-,-0.01508,-0.06231,0.19000,-0.37526
310,Lateral-,-0.01508,-0.06231,0.21000,-0.37200
311,Lateral-,-0.01508,-0.06231,0.23000,-0.37755
312,Lateral-,-0.01508,-0.06231,0.25000,-0.38983
313,Lateral-,-0.01508,-0.06231,0.27000,-0.40612
314,Lateral-,-0.01508,-0.06231,0.29000,-0.42407
315,Lateral-,-0.01508,-0.06231,0.31000,-0.44188
316,Lateral-,-0.01508,-0.06231,0.33000,-0.45874
317,Lateral-,-0.01508,-0.06231,0.35000,-0.46700
318,Lateral-,-0.01508,-0.06231,0.37000,-0.47555
319,Lateral-,-0.01508,-0.06231,0.39000,-0.48632
320,Lateral-,0.00305,-0.05386,0.01000,-0.45040
321,Lateral-,0.00305,-0.05386,0.03000,-0.46193
322,Lateral-,0.00305,-0.05386,0.05000,-0.46443
323,Lateral-,0.00305,-0.05386,0.07000,-0.45910
324,Lateral-,0.00305,-0.05386,0.09000,-0.45087
325,Lateral-,0.00305,-0.05386,0.11000,-0.43961
326,Lateral-,0.00305,-0.05386,0.13000,-0.42529
327,Lateral-,0.00305,-0.05386,0.15000,-0.40996
328,Lateral-,0.00305,-0.05386,0.17000,-0.39661
329,Lateral-,0.00305,-0.05386,0.19000,-0.38781
330,Lateral-,0.00305,-0.05386,0.21000,-0.38575
331,Lateral-,0.00305,-0.05386,0.23000,-0.39123
332,Lateral-,0.00305,-0.05386,0.25000,-0.40253
333,Lateral-,0.00305,-0.05386,0.27000,-0.41773
334,Lateral-,0.00305,-0.05386,0.29000,-0.43449
335,Lateral-,0.00305,-0.05386,0.31000,-0.45047
336,Lateral-,0.00305,-0.05386,0.33000,-0.46340
337,Lateral-,0.00305,-0.05386,0.35000,-0.47086
338,Lateral-,0.00305,-0.05386,0.37000,-0.47876
339,Lateral-,0.00305,-0.05386,0.39000,-0.49483
340,Lateral-,0.02117,-0.04541,0.01000,-0.45891
341,Lateral-,0.02117,-0.04541,0.03000,-0.47910
342,Lateral-,0.02117,-0.04541,0.05000,-0.46912
343,Lateral-,0.02117,-0.04541,0.07000,-0.46021
344,Lateral-,0.02117,-0.04541,0.09000,-0.45411
345,Lateral-,0.02117,-0.04541,0.11000,-0.44534
346,Lateral-,0.02117,-0.04541,0.13000,-0.43302
347,Lateral-,0.02117,-0.04541,0.15000,-0.41923
348,Lateral-,0.02117,-0.04541,0.17000,-0.40725
349,Lateral-,0.02117,-0.04541,0.19000,-0.39985
350,Lateral-,0.02117,-0.04541,0.21000,-0.39873
351,Lateral-,0.02117,-0.04541,0.23000,-0.40402
352,Lateral-,0.02117,-0.04541,0.25000,-0.41460
353,Lateral-,0.02117,-0.04541,0.27000,-0.42885
354,Lateral-,0.02117,-0.04541,0.29000,-0.44458
355,Lateral-,0.02117,-0.04541,0.31000,-0.45918
356,Lateral-,0.02117,-0.04541,0.33000,-0.47041
357,Lateral-,0.02117,-0.04541,0.35000,-0.47721
358,Lateral-,0.02117,-0.04541,0.37000,-0.48189
359,Lateral-,0.02117,-0.04541,0.39000,-0.49507
360,Lateral-,0.03930,-0.03695,0.01000,-0.45082
361,Lateral-,0.03930,-0.03695,0.03000,-0.46916
362,Lateral-,0.03930,-0.03695,0.05000,-0.45911
363,Lateral-,0.03930,-0.03695,0.07000,-0.45919
364,Lateral-,0.03930,-0.03695,0.09000,-0.45710
365,Lateral-,0.03930,-0.03695,0.11000,-0.45157
366,Lateral-,0.03930,-0.03695,0.13000,-0.44168
367,Lateral-,0.03930,-0.03695,0.15000,-0.42944
368,Lateral-,0.03930,-0.03695,0.17000,-0.41865
369,Lateral-,0.03930,-0.03695,0.19000,-0.41189
370,Lateral-,0.03930,-0.03695,0.21000,-0.41097
371,Lateral-,0.03930,-0.03695,0.23000,-0.41624
372,Lateral-,0.03930,-0.03695,0.25000,-0.42630
373,Lateral-,0.03930,-0.03695,0.27000,-0.43962
374,Lateral-,0.03930,-0.03695,0.29000,-0.45428
375,Lateral-,0.03930,-0.03695,0.31000,-0.46758
376,Lateral-,0.03930,-0.03695,0.33000,-0.47709
377,Lateral-,0.03930,-0.03695,0.35000,-0.48266
378,Lateral-,0.03930,-0.03695,0.37000,-0.48318
379,Lateral-,0.03930,-0.03695,0.39000,-0.48811
380,Lateral-,0.05743,-0.02850,0.01000,-0.45017
381,Lateral-,0.05743,-0.02850,0.03000,-0.45818
382,Lateral-,0.05743,-0.02850,0.05000,-0.45978
383,Lateral-,0.05743,-0.02850,0.07000,-0.46278
384,Lateral-,0.05743,-0.02850,0.09000,-0.46788
385,Lateral-,0.05743,-0.02850,0.11000,-0.46752
386,Lateral-,0.05743,-0.02850,0.13000,-0.45906
387,Lateral-,0.05743,-0.02850,0.15000,-0.44665
388,Lateral-,0.05743,-0.02850,0.17000,-0.43509
389,Lateral-,0.05743,-0.02850,0.19000,-0.42772
390,Lateral-,0.05743,-0.02850,0.21000,-0.42599
391,Lateral-,0.05743,-0.02850,0.23000,-0.43028
392,Lateral-,0.05743,-0.02850,0.25000,-0.43954
393,Lateral-,0.05743,-0.02850,0.27000,-0.45218
394,Lateral-,0.05743,-0.02850,0.29000,-0.46579
395,Lateral-,0.05743,-0.02850,0.31000,-0.47795
396,Lateral-,0.05743,-0.02850,0.33000,-0.48689
397,Lateral-,0.05743,-0.02850,0.35000,-0.49104
398,Lateral-,0.05743,-0.02850,0.37000,-0.48866
399,Lateral-,0.05743,-0.02850,0.39000,-0.48065
