probe,face,x,y,z,Cp
74,Sotavento,0.02128,0.04957,0.29000,-0.42008
75,Sotavento,0.02128,0.04957,0.31000,-0.43347
76,Sotavento,0.02128,0.04957,0.33000,-0.44109
77,Sotavento,0.02128,0.04957,0.35000,-0.44167
78,Sotavento,0.02128,0.04957,0.37000,-0.43583
79,Sotavento,0.02128,0.04957,0.39000,-0.42865
80,Sotavento,0.00714,0.06371,0.01000,-0.40841
81,Sotavento,0.00714,0.06371,0.03000,-0.41788
82,Sotavento,0.00714,0.06371,0.05000,-0.41660
83,Sotavento,0.00714,0.06371,0.07000,-0.40817
84,Sotavento,0.00714,0.06371,0.09000,-0.39485
85,Sotavento,0.00714,0.06371,0.11000,-0.37780
86,Sotavento,0.00714,0.06371,0.13000,-0.35963
87,Sotavento,0.00714,0.06371,0.15000,-0.34378
88,Sotavento,0.00714,0.06371,0.17000,-0.33341
89,Sotavento,0.00714,0.06371,0.19000,-0.33083
90,Sotavento,0.00714,0.06371,0.21000,-0.33667
91,Sotavento,0.00714,0.06371,0.23000,-0.34956
92,Sotavento,0.00714,0.06371,0.25000,-0.36718
93,Sotavento,0.00714,0.06371,0.27000,-0.38690
94,Sotavento,0.00714,0.06371,0.29000,-0.40590
95,Sotavento,0.00714,0.06371,0.31000,-0.42144
96,Sotavento,0.00714,0.06371,0.33000,-0.43136
97,Sotavento,0.00714,0.06371,0.35000,-0.43462
98,Sotavento,0.00714,0.06371,0.37000,-0.43233
99,Sotavento,0.00714,0.06371,0.39000,-0.43046
100,Barlovento,-0.00714,-0.06371,0.01000,-0.01622
101,Barlovento,-0.00714,-0.06371,0.03000,-0.03645
102,Barlovento,-0.00714,-0.06371,0.05000,-0.02748
103,Barlovento,-0.00714,-0.06371,0.07000,-0.01257
104,Barlovento,-0.00714,-0.06371,0.09000,0.00456
105,Barlovento,-0.00714,-0.06371,0.11000,0.02284
106,Barlovento,-0.00714,-0.06371,0.13000,0.04083
107,Barlovento,-0.00714,-0.06371,0.15000,0.05743
108,Barlovento,-0.00714,-0.06371,0.17000,0.07164
109,Barlovento,-0.00714,-0.06371,0.19000,0.08223
110,Barlovento,-0.00714,-0.06371,0.21000,0.08901
111,Barlovento,-0.00714,-0.06371,0.23000,0.09278
112,Barlovento,-0.00714,-0.06371,0.25000,0.09416
113,Barlovento,-0.00714,-0.06371,0.27000,0.09421
114,Barlovento,-0.00714,-0.06371,0.29000,0.09424
115,Barlovento,-0.00714,-0.06371,0.31000,0.09541
116,Barlovento,-0.00714,-0.06371,0.33000,0.09860
117,Barlovento,-0.00714,-0.06371,0.35000,0.10484
118,Barlovento,-0.00714,-0.06371,0.37000,0.11226
119,Barlovento,-0.00714,-0.06371,0.39000,0.08426
120,Barlovento,-0.02128,-0.04957,0.01000,0.17167
121,Barlovento,-0.02128,-0.04957,0.03000,0.14050
122,Barlovento,-0.02128,-0.04957,0.05000,0.15274
123,Barlovento,-0.02128,-0.04957,0.07000,0.17365
124,Barlovento,-0.02128,-0.04957,0.09000,0.19636
125,Barlovento,-0.02128,-0.04957,0.11000,0.21895
126,Barlovento,-0.02128,-0.04957,0.13000,0.24053
127,Barlovento,-0.02128,-0.04957,0.15000,0.26057
128,Barlovento,-0.02128,-0.04957,0.17000,0.27868
129,Barlovento,-0.02128,-0.04957,0.19000,0.29455
130,Barlovento,-0.02128,-0.04957,0.21000,0.30811
131,Barlovento,-0.02128,-0.04957,0.23000,0.31953
132,Barlovento,-0.02128,-0.04957,0.25000,0.32911
133,Barlovento,-0.02128,-0.04957,0.27000,0.33722
134,Barlovento,-0.02128,-0.04957,0.29000,0.34415
135,Barlovento,-0.02128,-0.04957,0.31000,0.35000
136,Barlovento,-0.02128,-0.04957,0.33000,0.35440
137,Barlovento,-0.02128,-0.04957,0.35000,0.35522
138,Barlovento,-0.02128,-0.04957,0.37000,0.34193
139,Barlovento,-0.02128,-0.04957,0.39000,0.23452
140,Barlovento,-0.03543,-0.03543,0.01000,0.26929
141,Barlovento,-0.03543,-0.03543,0.03000,0.23857
142,Barlovento,-0.03543,-0.03543,0.05000,0.25694
143,Barlovento,-0.03543,-0.03543,0.07000,0.28459
144,Barlovento,-0.03543,-0.03543,0.09000,0.31340
145,Barlovento,-0.03543,-0.03543,0.11000,0.34124
146,Barlovento,-0.03543,-0.03543,0.13000,0.36735
147,Barlovento,-0.03543,-0.03543,0.15000,0.39145
148,Barlovento,-0.03543,-0.03543,0.17000,0.41351
149,Barlovento,-0.03543,-0.03543,0.19000,0.43348
150,Barlovento,-0.03543,-0.03543,0.21000,0.45134
151,Barlovento,-0.03543,-0.03543,0.23000,0.46718
152,Barlovento,-0.03543,-0.03543,0.25000,0.48114
153,Barlovento,-0.03543,-0.03543,0.27000,0.49322
154,Barlovento,-0.03543,-0.03543,0.29000,0.50324
155,Barlovento,-0.03543,-0.03543,0.31000,0.51055
156,Barlovento,-0.03543,-0.03543,0.33000,0.51346
157,Barlovento,-0.03543,-0.03543,0.35000,0.50689
158,Barlovento,-0.03543,-0.03543,0.37000,0.47344
159,Barlovento,-0.03543,-0.03543,0.39000,0.30815
160,Barlovento,-0.04957,-0.02128,0.01000,0.32623
161,Barlovento,-0.04957,-0.02128,0.03000,0.30817
162,Barlovento,-0.04957,-0.02128,0.05000,0.33924
163,Barlovento,-0.04957,-0.02128,0.07000,0.37637
164,Barlovento,-0.04957,-0.02128,0.09000,0.41276
165,Barlovento,-0.04957,-0.02128,0.11000,0.44677
166,Barlovento,-0.04957,-0.02128,0.13000,0.47805
167,Barlovento,-0.04957,-0.02128,0.15000,0.50667
168,Barlovento,-0.04957,-0.02128,0.17000,0.53290
169,Barlovento,-0.04957,-0.02128,0.19000,0.55689
170,Barlovento,-0.04957,-0.02128,0.21000,0.57868
171,Barlovento,-0.04957,-0.02128,0.23000,0.59835
172,Barlovento,-0.04957,-0.02128,0.25000,0.61600
173,Barlovento,-0.04957,-0.02128,0.27000,0.63146
174,Barlovento,-0.04957,-0.02128,0.29000,0.64425
175,Barlovento,-0.04957,-0.02128,0.31000,0.65326
176,Barlovento,-0.04957,-0.02128,0.33000,0.65592
177,Barlovento,-0.04957,-0.02128,0.35000,0.64521
178,Barlovento,-0.04957,-0.02128,0.37000,0.59885
179,Barlovento,-0.04957,-0.02128,0.39000,0.38928
180,Barlovento,-0.06371,-0.00714,0.01000,0.34672
181,Barlovento,-0.06371,-0.00714,0.03000,0.37225
182,Barlovento,-0.06371,-0.00714,0.05000,0.42553
183,Barlovento,-0.06371,-0.00714,0.07000,0.47669
184,Barlovento,-0.06371,-0.00714,0.09000,0.52307
185,Barlovento,-0.06371,-0.00714,0.11000,0.56473
186,Barlovento,-0.06371,-0.00714,0.13000,0.60236
187,Barlovento,-0.06371,-0.00714,0.15000,0.63654
188,Barlovento,-0.06371,-0.00714,0.17000,0.66779
189,Barlovento,-0.06371,-0.00714,0.19000,0.69651
190,Barlovento,-0.06371,-0.00714,0.21000,0.72291
191,Barlovento,-0.06371,-0.00714,0.23000,0.74711
192,Barlovento,-0.06371,-0.00714,0.25000,0.76921
193,Barlovento,-0.06371,-0.00714,0.27000,0.78908
194,Barlovento,-0.06371,-0.00714,0.29000,0.80618
195,Barlovento,-0.06371,-0.00714,0.31000,0.81948
196,Barlovento,-0.06371,-0.00714,0.33000,0.82664
197,Barlovento,-0.06371,-0.00714,0.35000,0.82110
198,Barlovento,-0.06371,-0.00714,0.37000,0.78167
199,Barlovento,-0.06371,-0.00714,0.39000,0.56334
200,Lateral+,-0.06371,0.00714,0.01000,0.34675
201,Lateral+,-0.06371,0.00714,0.03000,0.37223
202,Lateral+,-0.06371,0.00714,0.05000,0.42552
203,Lateral+,-0.06371,0.00714,0.07000,0.47667
204,Lateral+,-0.06371,0.00714,0.09000,0.52306
205,Lateral+,-0.06371,0.00714,0.11000,0.56471
206,Lateral+,-0.06371,0.00714,0.13000,0.60233
207,Lateral+,-0.06371,0.00714,0.15000,0.63650
208,Lateral+,-0.06371,0.00714,0.17000,0.66775
209,Lateral+,-0.06371,0.00714,0.19000,0.69646
210,Lateral+,-0.06371,0.00714,0.21000,0.72286
211,Lateral+,-0.06371,0.00714,0.23000,0.74705
212,Lateral+,-0.06371,0.00714,0.25000,0.76916
213,Lateral+,-0.06371,0.00714,0.27000,0.78902
214,Lateral+,-0.06371,0.00714,0.29000,0.80613
215,Lateral+,-0.06371,0.00714,0.31000,0.81943
216,Lateral+,-0.06371,0.00714,0.33000,0.82658
217,Lateral+,-0.06371,0.00714,0.35000,0.82103
218,Lateral+,-0.06371,0.00714,0.37000,0.78157
219,Lateral+,-0.06371,0.00714,0.39000,0.56326
220,Lateral+,-0.04957,0.02128,0.01000,0.32629
221,Lateral+,-0.04957,0.02128,0.03000,0.30820
222,Lateral+,-0.04957,0.02128,0.05000,0.33927
223,Lateral+,-0.04957,0.02128,0.07000,0.37639
224,Lateral+,-0.04957,0.02128,0.09000,0.41278
225,Lateral+,-0.04957,0.02128,0.11000,0.44678
226,Lateral+,-0.04957,0.02128,0.13000,0.47805
227,Lateral+,-0.04957,0.02128,0.15000,0.50667
228,Lateral+,-0.04957,0.02128,0.17000,0.53289
229,Lateral+,-0.04957,0.02128,0.19000,0.55687
230,Lateral+,-0.04957,0.02128,0.21000,0.57866
231,Lateral+,-0.04957,0.02128,0.23000,0.59833
232,Lateral+,-0.04957,0.02128,0.25000,0.61599
233,Lateral+,-0.04957,0.02128,0.27000,0.63144
234,Lateral+,-0.04957,0.02128,0.29000,0.64423
235,Lateral+,-0.04957,0.02128,0.31000,0.65324
236,Lateral+,-0.04957,0.02128,0.33000,0.65590
237,Lateral+,-0.04957,0.02128,0.35000,0.64518
238,Lateral+,-0.04957,0.02128,0.37000,0.59884
239,Lateral+,-0.04957,0.02128,0.39000,0.38926
240,Lateral+,-0.03543,0.03543,0.01000,0.26938
241,Lateral+,-0.03543,0.03543,0.03000,0.23864
242,Lateral+,-0.03543,0.03543,0.05000,0.25700
243,Lateral+,-0.03543,0.03543,0.07000,0.28463
244,Lateral+,-0.03543,0.03543,0.09000,0.31344
245,Lateral+,-0.03543,0.03543,0.11000,0.34126
246,Lateral+,-0.03543,0.03543,0.13000,0.36736
247,Lateral+,-0.03543,0.03543,0.15000,0.39145
248,Lateral+,-0.03543,0.03543,0.17000,0.41350
249,Lateral+,-0.03543,0.03543,0.19000,0.43347
250,Lateral+,-0.03543,0.03543,0.21000,0.45133
251,Lateral+,-0.03543,0.03543,0.23000,0.46716
252,Lateral+,-0.03543,0.03543,0.25000,0.48112
253,Lateral+,-0.03543,0.03543,0.27000,0.49320
254,Lateral+,-0.03543,0.03543,0.29000,0.50322
255,Lateral+,-0.03543,0.03543,0.31000,0.51052
256,Lateral+,-0.03543,0.03543,0.33000,0.51343
257,Lateral+,-0.03543,0.03543,0.35000,0.50686
258,Lateral+,-0.03543,0.03543,0.37000,0.47343
259,Lateral+,-0.03543,0.03543,0.39000,0.30835
260,Lateral+,-0.02128,0.04957,0.01000,0.17182
261,Lateral+,-0.02128,0.04957,0.03000,0.14063
262,Lateral+,-0.02128,0.04957,0.05000,0.15285
263,Lateral+,-0.02128,0.04957,0.07000,0.17376
264,Lateral+,-0.02128,0.04957,0.09000,0.19644
265,Lateral+,-0.02128,0.04957,0.11000,0.21901
266,Lateral+,-0.02128,0.04957,0.13000,0.24056
267,Lateral+,-0.02128,0.04957,0.15000,0.26058
268,Lateral+,-0.02128,0.04957,0.17000,0.27868
269,Lateral+,-0.02128,0.04957,0.19000,0.29454
270,Lateral+,-0.02128,0.04957,0.21000,0.30809
271,Lateral+,-0.02128,0.04957,0.23000,0.31951
272,Lateral+,-0.02128,0.04957,0.25000,0.32909
273,Lateral+,-0.02128,0.04957,0.27000,0.33719
274,Lateral+,-0.02128,0.04957,0.29000,0.34412
275,Lateral+,-0.02128,0.04957,0.31000,0.34997
276,Lateral+,-0.02128,0.04957,0.33000,0.35436
277,Lateral+,-0.02128,0.04957,0.35000,0.35517
278,Lateral+,-0.02128,0.04957,0.37000,0.34190
279,Lateral+,-0.02128,0.04957,0.39000,0.23446
280,Lateral+,-0.00714,0.06371,0.01000,-0.01593
281,Lateral+,-0.00714,0.06371,0.03000,-0.03619
282,Lateral+,-0.00714,0.06371,0.05000,-0.02723
283,Lateral+,-0.00714,0.06371,0.07000,-0.01234
284,Lateral+,-0.00714,0.06371,0.09000,0.00473
285,Lateral+,-0.00714,0.06371,0.11000,0.02294
286,Lateral+,-0.00714,0.06371,0.13000,0.04087
287,Lateral+,-0.00714,0.06371,0.15000,0.05744
288,Lateral+,-0.00714,0.06371,0.17000,0.07162
289,Lateral+,-0.00714,0.06371,0.19000,0.08221
290,Lateral+,-0.00714,0.06371,0.21000,0.08899
291,Lateral+,-0.00714,0.06371,0.23000,0.09276
292,Lateral+,-0.00714,0.06371,0.25000,0.09413
293,Lateral+,-0.00714,0.06371,0.27000,0.09417
294,Lateral+,-0.00714,0.06371,0.29000,0.09420
295,Lateral+,-0.00714,0.06371,0.31000,0.09535
296,Lateral+,-0.00714,0.06371,0.33000,0.09852
297,Lateral+,-0.00714,0.06371,0.35000,0.10477
298,Lateral+,-0.00714,0.06371,0.37000,0.11219
299,Lateral+,-0.00714,0.06371,0.39000,0.08425
300,Lateral-,0.00714,-0.06371,0.01000,-0.40919
301,Lateral-,0.00714,-0.06371,0.03000,-0.41851
302,Lateral-,0.00714,-0.06371,0.05000,-0.41717
303,Lateral-,0.00714,-0.06371,0.07000,-0.40875
304,Lateral-,0.00714,-0.06371,0.09000,-0.39526
305,Lateral-,0.00714,-0.06371,0.11000,-0.37801
306,Lateral-,0.00714,-0.06371,0.13000,-0.35969
307,Lateral-,0.00714,-0.06371,0.15000,-0.34376
308,Lateral-,0.00714,-0.06371,0.17000,-0.33335
309,Lateral-,0.00714,-0.06371,0.19000,-0.33078
310,Lateral-,0.00714,-0.06371,0.21000,-0.33665
311,Lateral-,0.00714,-0.06371,0.23000,-0.34955
312,Lateral-,0.00714,-0.06371,0.25000,-0.36716
313,Lateral-,0.00714,-0.06371,0.27000,-0.38686
314,Lateral-,0.00714,-0.06371,0.29000,-0.40583
315,Lateral-,0.00714,-0.06371,0.31000,-0.42133
316,Lateral-,0.00714,-0.06371,0.33000,-0.43121
317,Lateral-,0.00714,-0.06371,0.35000,-0.43444
318,Lateral-,0.00714,-0.06371,0.37000,-0.43218
319,Lateral-,0.00714,-0.06371,0.39000,-0.43042
320,Lateral-,0.02128,-0.04957,0.01000,-0.42596
321,Lateral-,0.02128,-0.04957,0.03000,-0.43331
322,Lateral-,0.02128,-0.04957,0.05000,-0.42521
323,Lateral-,0.02128,-0.04957,0.07000,-0.41815
324,Lateral-,0.02128,-0.04957,0.09000,-0.40771
325,Lateral-,0.02128,-0.04957,0.11000,-0.39346
326,Lateral-,0.02128,-0.04957,0.13000,-0.37755
327,Lateral-,0.02128,-0.04957,0.15000,-0.36339
328,Lateral-,0.02128,-0.04957,0.17000,-0.35412
329,Lateral-,0.02128,-0.04957,0.19000,-0.35187
330,Lateral-,0.02128,-0.04957,0.21000,-0.35724
331,Lateral-,0.02128,-0.04957,0.23000,-0.36904
332,Lateral-,0.02128,-0.04957,0.25000,-0.38516
333,Lateral-,0.02128,-0.04957,0.27000,-0.40306
334,Lateral-,0.02128,-0.04957,0.29000,-0.42001
335,Lateral-,0.02128,-0.04957,0.31000,-0.43336
336,Lateral-,0.02128,-0.04957,0.33000,-0.44095
337,Lateral-,0.02128,-0.04957,0.35000,-0.44150
338,Lateral-,0.02128,-0.04957,0.37000,-0.43568
339,Lateral-,0.02128,-0.04957,0.39000,-0.42863
340,Lateral-,0.03543,-0.03543,0.01000,-0.45245
341,Lateral-,0.03543,-0.03543,0.03000,-0.46567
342,Lateral-,0.03543,-0.03543,0.05000,-0.43373
343,Lateral-,0.03543,-0.03543,0.07000,-0.42706
344,Lateral-,0.03543,-0.03543,0.09000,-0.41978
345,Lateral-,0.03543,-0.03543,0.11000,-0.40660
346,Lateral-,0.03543,-0.03543,0.13000,-0.39055
347,Lateral-,0.03543,-0.03543,0.15000,-0.37594
348,Lateral-,0.03543,-0.03543,0.17000,-0.36632
349,Lateral-,0.03543,-0.03543,0.19000,-0.36396
350,Lateral-,0.03543,-0.03543,0.21000,-0.36944
351,Lateral-,0.03543,-0.03543,0.23000,-0.38133
352,Lateral-,0.03543,-0.03543,0.25000,-0.39743
353,Lateral-,0.03543,-0.03543,0.27000,-0.41519
354,Lateral-,0.03543,-0.03543,0.29000,-0.43190
355,Lateral-,0.03543,-0.03543,0.31000,-0.44486
356,Lateral-,0.03543,-0.03543,0.33000,-0.45173
357,Lateral-,0.03543,-0.03543,0.35000,-0.45082
358,Lateral-,0.03543,-0.03543,0.37000,-0.44184
359,Lateral-,0.03543,-0.03543,0.39000,-0.42909
360,Lateral-,0.04957,-0.02128,0.01000,-0.45129
361,Lateral-,0.04957,-0.02128,0.03000,-0.45572
362,Lateral-,0.04957,-0.02128,0.05000,-0.44602
363,Lateral-,0.04957,-0.02128,0.07000,-0.43154
364,Lateral-,0.04957,-0.02128,0.09000,-0.42181
365,Lateral-,0.04957,-0.02128,0.11000,-0.40532
366,Lateral-,0.04957,-0.02128,0.13000,-0.38439
367,Lateral-,0.04957,-0.02128,0.15000,-0.36530
368,Lateral-,0.04957,-0.02128,0.17000,-0.35278
369,Lateral-,0.04957,-0.02128,0.19000,-0.34953
370,Lateral-,0.04957,-0.02128,0.21000,-0.35590
371,Lateral-,0.04957,-0.02128,0.23000,-0.36984
372,Lateral-,0.04957,-0.02128,0.25000,-0.38876
373,Lateral-,0.04957,-0.02128,0.27000,-0.40983
374,Lateral-,0.04957,-0.02128,0.29000,-0.43003
375,Lateral-,0.04957,-0.02128,0.31000,-0.44643
376,Lateral-,0.04957,-0.02128,0.33000,-0.45638
377,Lateral-,0.04957,-0.02128,0.35000,-0.45761
378,Lateral-,0.04957,-0.02128,0.37000,-0.44893
379,Lateral-,0.04957,-0.02128,0.39000,-0.43616
380,Lateral-,0.06371,-0.00714,0.01000,-0.43544
381,Lateral-,0.06371,-0.00714,0.03000,-0.43569
382,Lateral-,0.06371,-0.00714,0.05000,-0.43077
383,Lateral-,0.06371,-0.00714,0.07000,-0.42038
384,Lateral-,0.06371,-0.00714,0.09000,-0.40621
385,Lateral-,0.06371,-0.00714,0.11000,-0.38175
386,Lateral-,0.06371,-0.00714,0.13000,-0.35140
387,Lateral-,0.06371,-0.00714,0.15000,-0.32487
388,Lateral-,0.06371,-0.00714,0.17000,-0.30778
389,Lateral-,0.06371,-0.00714,0.19000,-0.30276
390,Lateral-,0.06371,-0.00714,0.21000,-0.30972
391,Lateral-,0.06371,-0.00714,0.23000,-0.32637
392,Lateral-,0.06371,-0.00714,0.25000,-0.34996
393,Lateral-,0.06371,-0.00714,0.27000,-0.37778
394,Lateral-,0.06371,-0.00714,0.29000,-0.40640
395,Lateral-,0.06371,-0.00714,0.31000,-0.43208
396,Lateral-,0.06371,-0.00714,0.33000,-0.45096
397,Lateral-,0.06371,-0.00714,0.35000,-0.45971
398,Lateral-,0.06371,-0.00714,0.37000,-0.45526
399,Lateral-,0.06371,-0.00714,0.39000,-0.44328
