probe,face,x,y,z,Cp
36,Sotavento,0.05357,-0.00635,0.33000,-0.38441
37,Sotavento,0.05357,-0.00635,0.35000,-0.40288
38,Sotavento,0.05357,-0.00635,0.37000,-0.40941
39,Sotavento,0.05357,-0.00635,0.39000,-0.41441
40,Sotavento,0.04839,0.01297,0.01000,-0.40488
41,Sotavento,0.04839,0.01297,0.03000,-0.37755
42,Sotavento,0.04839,0.01297,0.05000,-0.38608
43,Sotavento,0.04839,0.01297,0.07000,-0.39047
44,Sotavento,0.04839,0.01297,0.09000,-0.38452
45,Sotavento,0.04839,0.01297,0.11000,-0.36861
46,Sotavento,0.04839,0.01297,0.13000,-0.34909
47,Sotavento,0.04839,0.01297,0.15000,-0.33079
48,Sotavento,0.04839,0.01297,0.17000,-0.31650
49,Sotavento,0.04839,0.01297,0.19000,-0.30820
50,Sotavento,0.04839,0.01297,0.21000,-0.30757
51,Sotavento,0.04839,0.01297,0.23000,-0.31469
52,Sotavento,0.04839,0.01297,0.25000,-0.32802
53,Sotavento,0.04839,0.01297,0.27000,-0.34544
54,Sotavento,0.04839,0.01297,0.29000,-0.36464
55,Sotavento,0.04839,0.01297,0.31000,-0.38289
56,Sotavento,0.04839,0.01297,0.33000,-0.39724
57,Sotavento,0.04839,0.01297,0.35000,-0.40387
58,Sotavento,0.04839,0.01297,0.37000,-0.39810
59,Sotavento,0.04839,0.01297,0.39000,-0.38278
60,Sotavento,0.04322,0.03229,0.01000,-0.39669
61,Sotavento,0.04322,0.03229,0.03000,-0.39568
62,Sotavento,0.04322,0.03229,0.05000,-0.39066
63,Sotavento,0.04322,0.03229,0.07000,-0.39173
64,Sotavento,0.04322,0.03229,0.09000,-0.38848
65,Sotavento,0.04322,0.03229,0.11000,-0.37801
66,Sotavento,0.04322,0.03229,0.13000,-0.36330
67,Sotavento,0.04322,0.03229,0.15000,-0.34843
68,Sotavento,0.04322,0.03229,0.17000,-0.33648
69,Sotavento,0.04322,0.03229,0.19000,-0.32941
70,Sotavento,0.04322,0.03229,0.21000,-0.32906
71,Sotavento,0.04322,0.03229,0.23000,-0.33545
72,Sotavento,0.04322,0.03229,0.25000,-0.34689
73,Sotavento,0.04322,0.03229,0.27000,-0.36138
74,Sotavento,0.04322,0.03229,0.29000,-0.37666
75,Sotavento,0.04322,0.03229,0.31000,-0.39020
76,Sotavento,0.04322,0.03229,0.33000,-0.39927
77,Sotavento,0.04322,0.03229,0.35000,-0.39968
78,Sotavento,0.04322,0.03229,0.37000,-0.38566
79,Sotavento,0.04322,0.03229,0.39000,-0.37001
80,Sotavento,0.03804,0.05160,0.01000,-0.39572
81,Sotavento,0.03804,0.05160,0.03000,-0.39524
82,Sotavento,0.03804,0.05160,0.05000,-0.39138
83,Sotavento,0.03804,0.05160,0.07000,-0.38957
84,Sotavento,0.03804,0.05160,0.09000,-0.38456
85,Sotavento,0.03804,0.05160,0.11000,-0.37277
86,Sotavento,0.03804,0.05160,0.13000,-0.35676
87,Sotavento,0.03804,0.05160,0.15000,-0.34051
88,Sotavento,0.03804,0.05160,0.17000,-0.32725
89,Sotavento,0.03804,0.05160,0.19000,-0.31924
90,Sotavento,0.03804,0.05160,0.21000,-0.31797
91,Sotavento,0.03804,0.05160,0.23000,-0.32372
92,Sotavento,0.03804,0.05160,0.25000,-0.33484
93,Sotavento,0.03804,0.05160,0.27000,-0.34919
94,Sotavento,0.03804,0.05160,0.29000,-0.36443
95,Sotavento,0.03804,0.05160,0.31000,-0.37804
96,Sotavento,0.03804,0.05160,0.33000,-0.38787
97,Sotavento,0.03804,0.05160,0.35000,-0.38852
98,Sotavento,0.03804,0.05160,0.37000,-0.37913
99,Sotavento,0.03804,0.05160,0.39000,-0.36637
100,Barlovento,-0.03804,-0.05160,0.01000,0.21508
101,Barlovento,-0.03804,-0.05160,0.03000,0.19184
102,Barlovento,-0.03804,-0.05160,0.05000,0.24219
103,Barlovento,-0.03804,-0.05160,0.07000,0.26623
104,Barlovento,-0.03804,-0.05160,0.09000,0.29877
105,Barlovento,-0.03804,-0.05160,0.11000,0.32912
106,Barlovento,-0.03804,-0.05160,0.13000,0.35597
107,Barlovento,-0.03804,-0.05160,0.15000,0.38056
108,Barlovento,-0.03804,-0.05160,0.17000,0.40440
109,Barlovento,-0.03804,-0.05160,0.19000,0.42561
110,Barlovento,-0.03804,-0.05160,0.21000,0.44455
111,Barlovento,-0.03804,-0.05160,0.23000,0.46136
112,Barlovento,-0.03804,-0.05160,0.25000,0.47656
113,Barlovento,-0.03804,-0.05160,0.27000,0.49002
114,Barlovento,-0.03804,-0.05160,0.29000,0.50326
115,Barlovento,-0.03804,-0.05160,0.31000,0.51561
116,Barlovento,-0.03804,-0.05160,0.33000,0.52554
117,Barlovento,-0.03804,-0.05160,0.35000,0.53370
118,Barlovento,-0.03804,-0.05160,0.37000,0.54221
119,Barlovento,-0.03804,-0.05160,0.39000,0.48877
120,Barlovento,-0.04322,-0.03229,0.01000,0.44801
121,Barlovento,-0.04322,-0.03229,0.03000,0.38710
122,Barlovento,-0.04322,-0.03229,0.05000,0.42419
123,Barlovento,-0.04322,-0.03229,0.07000,0.46999
124,Barlovento,-0.04322,-0.03229,0.09000,0.51400
125,Barlovento,-0.04322,-0.03229,0.11000,0.55437
126,Barlovento,-0.04322,-0.03229,0.13000,0.59117
127,Barlovento,-0.04322,-0.03229,0.15000,0.62472
128,Barlovento,-0.04322,-0.03229,0.17000,0.65568
129,Barlovento,-0.04322,-0.03229,0.19000,0.68428
130,Barlovento,-0.04322,-0.03229,0.21000,0.71066
131,Barlovento,-0.04322,-0.03229,0.23000,0.73493
132,Barlovento,-0.04322,-0.03229,0.25000,0.75744
133,Barlovento,-0.04322,-0.03229,0.27000,0.77811
134,Barlovento,-0.04322,-0.03229,0.29000,0.79678
135,Barlovento,-0.04322,-0.03229,0.31000,0.81291
136,Barlovento,-0.04322,-0.03229,0.33000,0.82535
137,Barlovento,-0.04322,-0.03229,0.35000,0.82986
138,Barlovento,-0.04322,-0.03229,0.37000,0.80205
139,Barlovento,-0.04322,-0.03229,0.39000,0.63016
140,Barlovento,-0.04839,-0.01297,0.01000,0.51804
141,Barlovento,-0.04839,-0.01297,0.03000,0.45545
142,Barlovento,-0.04839,-0.01297,0.05000,0.48929
143,Barlovento,-0.04839,-0.01297,0.07000,0.53928
144,Barlovento,-0.04839,-0.01297,0.09000,0.58855
145,Barlovento,-0.04839,-0.01297,0.11000,0.63402
146,Barlovento,-0.04839,-0.01297,0.13000,0.67539
147,Barlovento,-0.04839,-0.01297,0.15000,0.71308
148,Barlovento,-0.04839,-0.01297,0.17000,0.74783
149,Barlovento,-0.04839,-0.01297,0.19000,0.77990
150,Barlovento,-0.04839,-0.01297,0.21000,0.80957
151,Barlovento,-0.04839,-0.01297,0.23000,0.83701
152,Barlovento,-0.04839,-0.01297,0.25000,0.86253
153,Barlovento,-0.04839,-0.01297,0.27000,0.88590
154,Barlovento,-0.04839,-0.01297,0.29000,0.90682
155,Barlovento,-0.04839,-0.01297,0.31000,0.92432
156,Barlovento,-0.04839,-0.01297,0.33000,0.93631
157,Barlovento,-0.04839,-0.01297,0.35000,0.93605
158,Barlovento,-0.04839,-0.01297,0.37000,0.90027
159,Barlovento,-0.04839,-0.01297,0.39000,0.69931
160,Barlovento,-0.05357,0.00635,0.01000,0.50095
161,Barlovento,-0.05357,0.00635,0.03000,0.44497
162,Barlovento,-0.05357,0.00635,0.05000,0.49335
163,Barlovento,-0.05357,0.00635,0.07000,0.55176
164,Barlovento,-0.05357,0.00635,0.09000,0.60526
165,Barlovento,-0.05357,0.00635,0.11000,0.65286
166,Barlovento,-0.05357,0.00635,0.13000,0.69550
167,Barlovento,-0.05357,0.00635,0.15000,0.73415
168,Barlovento,-0.05357,0.00635,0.17000,0.76966
169,Barlovento,-0.05357,0.00635,0.19000,0.80255
170,Barlovento,-0.05357,0.00635,0.21000,0.83321
171,Barlovento,-0.05357,0.00635,0.23000,0.86185
172,Barlovento,-0.05357,0.00635,0.25000,0.88871
173,Barlovento,-0.05357,0.00635,0.27000,0.91375
174,Barlovento,-0.05357,0.00635,0.29000,0.93670
175,Barlovento,-0.05357,0.00635,0.31000,0.95685
176,Barlovento,-0.05357,0.00635,0.33000,0.97187
177,Barlovento,-0.05357,0.00635,0.35000,0.97504
178,Barlovento,-0.05357,0.00635,0.37000,0.94783
179,Barlovento,-0.05357,0.00635,0.39000,0.75470
180,Barlovento,-0.05875,0.02567,0.01000,0.27936
181,Barlovento,-0.05875,0.02567,0.03000,0.29558
182,Barlovento,-0.05875,0.02567,0.05000,0.37842
183,Barlovento,-0.05875,0.02567,0.07000,0.44225
184,Barlovento,-0.05875,0.02567,0.09000,0.49116
185,Barlovento,-0.05875,0.02567,0.11000,0.53180
186,Barlovento,-0.05875,0.02567,0.13000,0.56798
187,Barlovento,-0.05875,0.02567,0.15000,0.60066
188,Barlovento,-0.05875,0.02567,0.17000,0.63078
189,Barlovento,-0.05875,0.02567,0.19000,0.65940
190,Barlovento,-0.05875,0.02567,0.21000,0.68635
191,Barlovento,-0.05875,0.02567,0.23000,0.71193
192,Barlovento,-0.05875,0.02567,0.25000,0.73697
193,Barlovento,-0.05875,0.02567,0.27000,0.76101
194,Barlovento,-0.05875,0.02567,0.29000,0.78476
195,Barlovento,-0.05875,0.02567,0.31000,0.80841
196,Barlovento,-0.05875,0.02567,0.33000,0.82770
197,Barlovento,-0.05875,0.02567,0.35000,0.84475
198,Barlovento,-0.05875,0.02567,0.37000,0.85401
199,Barlovento,-0.05875,0.02567,0.39000,0.77555
200,Lateral+,-0.05160,0.03804,0.01000,-0.62221
201,Lateral+,-0.05160,0.03804,0.03000,-0.58361
202,Lateral+,-0.05160,0.03804,0.05000,-0.57272
203,Lateral+,-0.05160,0.03804,0.07000,-0.60737
204,Lateral+,-0.05160,0.03804,0.09000,-0.65768
205,Lateral+,-0.05160,0.03804,0.11000,-0.69052
206,Lateral+,-0.05160,0.03804,0.13000,-0.71668
207,Lateral+,-0.05160,0.03804,0.15000,-0.74154
208,Lateral+,-0.05160,0.03804,0.17000,-0.76256
209,Lateral+,-0.05160,0.03804,0.19000,-0.77759
210,Lateral+,-0.05160,0.03804,0.21000,-0.79533
211,Lateral+,-0.05160,0.03804,0.23000,-0.81062
212,Lateral+,-0.05160,0.03804,0.25000,-0.81853
213,Lateral+,-0.05160,0.03804,0.27000,-0.82967
214,Lateral+,-0.05160,0.03804,0.29000,-0.83665
215,Lateral+,-0.05160,0.03804,0.31000,-0.83302
216,Lateral+,-0.05160,0.03804,0.33000,-0.81323
217,Lateral+,-0.05160,0.03804,0.35000,-0.83342
218,Lateral+,-0.05160,0.03804,0.37000,-0.88557
219,Lateral+,-0.05160,0.03804,0.39000,-0.94246
220,Lateral+,-0.03229,0.04322,0.01000,-0.39880
221,Lateral+,-0.03229,0.04322,0.03000,-0.52046
222,Lateral+,-0.03229,0.04322,0.05000,-0.53208
223,Lateral+,-0.03229,0.04322,0.07000,-0.56033
224,Lateral+,-0.03229,0.04322,0.09000,-0.58810
225,Lateral+,-0.03229,0.04322,0.11000,-0.61708
226,Lateral+,-0.03229,0.04322,0.13000,-0.64394
227,Lateral+,-0.03229,0.04322,0.15000,-0.66758
228,Lateral+,-0.03229,0.04322,0.17000,-0.68779
229,Lateral+,-0.03229,0.04322,0.19000,-0.70603
230,Lateral+,-0.03229,0.04322,0.21000,-0.71931
231,Lateral+,-0.03229,0.04322,0.23000,-0.72970
232,Lateral+,-0.03229,0.04322,0.25000,-0.73828
233,Lateral+,-0.03229,0.04322,0.27000,-0.74143
234,Lateral+,-0.03229,0.04322,0.29000,-0.74144
235,Lateral+,-0.03229,0.04322,0.31000,-0.73872
236,Lateral+,-0.03229,0.04322,0.33000,-0.73614
237,Lateral+,-0.03229,0.04322,0.35000,-0.73651
238,Lateral+,-0.03229,0.04322,0.37000,-0.69497
239,Lateral+,-0.03229,0.04322,0.39000,-0.49081
240,Lateral+,-0.01297,0.04839,0.01000,-0.21246
241,Lateral+,-0.01297,0.04839,0.03000,-0.37211
242,Lateral+,-0.01297,0.04839,0.05000,-0.40030
243,Lateral+,-0.01297,0.04839,0.07000,-0.42719
244,Lateral+,-0.01297,0.04839,0.09000,-0.44521
245,Lateral+,-0.01297,0.04839,0.11000,-0.46076
246,Lateral+,-0.01297,0.04839,0.13000,-0.47501
247,Lateral+,-0.01297,0.04839,0.15000,-0.48768
248,Lateral+,-0.01297,0.04839,0.17000,-0.49883
249,Lateral+,-0.01297,0.04839,0.19000,-0.50752
250,Lateral+,-0.01297,0.04839,0.21000,-0.51379
251,Lateral+,-0.01297,0.04839,0.23000,-0.51791
252,Lateral+,-0.01297,0.04839,0.25000,-0.51953
253,Lateral+,-0.01297,0.04839,0.27000,-0.51708
254,Lateral+,-0.01297,0.04839,0.29000,-0.50965
255,Lateral+,-0.01297,0.04839,0.31000,-0.49944
256,Lateral+,-0.01297,0.04839,0.33000,-0.48252
257,Lateral+,-0.01297,0.04839,0.35000,-0.43122
258,Lateral+,-0.01297,0.04839,0.37000,-0.30806
259,Lateral+,-0.01297,0.04839,0.39000,-0.21927
260,Lateral+,0.00635,0.05357,0.01000,-0.20023
261,Lateral+,0.00635,0.05357,0.03000,-0.26910
262,Lateral+,0.00635,0.05357,0.05000,-0.29391
263,Lateral+,0.00635,0.05357,0.07000,-0.30988
264,Lateral+,0.00635,0.05357,0.09000,-0.31644
265,Lateral+,0.00635,0.05357,0.11000,-0.31720
266,Lateral+,0.00635,0.05357,0.13000,-0.31529
267,Lateral+,0.00635,0.05357,0.15000,-0.31260
268,Lateral+,0.00635,0.05357,0.17000,-0.31039
269,Lateral+,0.00635,0.05357,0.19000,-0.30845
270,Lateral+,0.00635,0.05357,0.21000,-0.30824
271,Lateral+,0.00635,0.05357,0.23000,-0.30814
272,Lateral+,0.00635,0.05357,0.25000,-0.30696
273,Lateral+,0.00635,0.05357,0.27000,-0.30446
274,Lateral+,0.00635,0.05357,0.29000,-0.29812
275,Lateral+,0.00635,0.05357,0.31000,-0.28550
276,Lateral+,0.00635,0.05357,0.33000,-0.26204
277,Lateral+,0.00635,0.05357,0.35000,-0.22210
278,Lateral+,0.00635,0.05357,0.37000,-0.18328
279,Lateral+,0.00635,0.05357,0.39000,-0.19003
280,Lateral+,0.02567,0.05875,0.01000,-0.25102
281,Lateral+,0.02567,0.05875,0.03000,-0.28005
282,Lateral+,0.02567,0.05875,0.05000,-0.29791
283,Lateral+,0.02567,0.05875,0.07000,-0.29882
284,Lateral+,0.02567,0.05875,0.09000,-0.29578
285,Lateral+,0.02567,0.05875,0.11000,-0.28833
286,Lateral+,0.02567,0.05875,0.13000,-0.27837
287,Lateral+,0.02567,0.05875,0.15000,-0.26845
288,Lateral+,0.02567,0.05875,0.17000,-0.25966
289,Lateral+,0.02567,0.05875,0.19000,-0.25360
290,Lateral+,0.02567,0.05875,0.21000,-0.25165
291,Lateral+,0.02567,0.05875,0.23000,-0.25289
292,Lateral+,0.02567,0.05875,0.25000,-0.25601
293,Lateral+,0.02567,0.05875,0.27000,-0.26066
294,Lateral+,0.02567,0.05875,0.29000,-0.26364
295,Lateral+,0.02567,0.05875,0.31000,-0.26294
296,Lateral+,0.02567,0.05875,0.33000,-0.26001
297,Lateral+,0.02567,0.05875,0.35000,-0.25482
298,Lateral+,0.02567,0.05875,0.37000,-0.23956
299,Lateral+,0.02567,0.05875,0.39000,-0.22542
300,Lateral-,-0.02567,-0.05875,0.01000,-0.47328
301,Lateral-,-0.02567,-0.05875,0.03000,-0.46554
302,Lateral-,-0.02567,-0.05875,0.05000,-0.45412
303,Lateral-,-0.02567,-0.05875,0.07000,-0.44536
304,Lateral-,-0.02567,-0.05875,0.09000,-0.43890
305,Lateral-,-0.02567,-0.05875,0.11000,-0.43238
306,Lateral-,-0.02567,-0.05875,0.13000,-0.42500
307,Lateral-,-0.02567,-0.05875,0.15000,-0.41764
308,Lateral-,-0.02567,-0.05875,0.17000,-0.41197
309,Lateral-,-0.02567,-0.05875,0.19000,-0.40921
310,Lateral-,-0.02567,-0.05875,0.21000,-0.40994
311,Lateral-,-0.02567,-0.05875,0.23000,-0.41438
312,Lateral-,-0.02567,-0.05875,0.25000,-0.42167
313,Lateral-,-0.02567,-0.05875,0.27000,-0.43078
314,Lateral-,-0.02567,-0.05875,0.29000,-0.44063
315,Lateral-,-0.02567,-0.05875,0.31000,-0.45051
316,Lateral-,-0.02567,-0.05875,0.33000,-0.46111
317,Lateral-,-0.02567,-0.05875,0.35000,-0.46852
318,Lateral-,-0.02567,-0.05875,0.37000,-0.47487
319,Lateral-,-0.02567,-0.05875,0.39000,-0.48580
320,Lateral-,-0.00635,-0.05357,0.01000,-0.45955
321,Lateral-,-0.00635,-0.05357,0.03000,-0.46337
322,Lateral-,-0.00635,-0.05357,0.05000,-0.45560
323,Lateral-,-0.00635,-0.05357,0.07000,-0.44872
324,Lateral-,-0.00635,-0.05357,0.09000,-0.44508
325,Lateral-,-0.00635,-0.05357,0.11000,-0.44088
326,Lateral-,-0.00635,-0.05357,0.13000,-0.43509
327,Lateral-,-0.00635,-0.05357,0.15000,-0.42861
328,Lateral-,-0.00635,-0.05357,0.17000,-0.42322
329,Lateral-,-0.00635,-0.05357,0.19000,-0.42032
330,Lateral-,-0.00635,-0.05357,0.21000,-0.42113
331,Lateral-,-0.00635,-0.05357,0.23000,-0.42549
332,Lateral-,-0.00635,-0.05357,0.25000,-0.43262
333,Lateral-,-0.00635,-0.05357,0.27000,-0.44158
334,Lateral-,-0.00635,-0.05357,0.29000,-0.45116
335,Lateral-,-0.00635,-0.05357,0.31000,-0.46021
336,Lateral-,-0.00635,-0.05357,0.33000,-0.46791
337,Lateral-,-0.00635,-0.05357,0.35000,-0.47328
338,Lateral-,-0.00635,-0.05357,0.37000,-0.47896
339,Lateral-,-0.00635,-0.05357,0.39000,-0.49201
340,Lateral-,0.01297,-0.04839,0.01000,-0.43138
341,Lateral-,0.01297,-0.04839,0.03000,-0.45619
342,Lateral-,0.01297,-0.04839,0.05000,-0.45139
343,Lateral-,0.01297,-0.04839,0.07000,-0.44766
344,Lateral-,0.01297,-0.04839,0.09000,-0.44399
345,Lateral-,0.01297,-0.04839,0.11000,-0.44038
346,Lateral-,0.01297,-0.04839,0.13000,-0.43410
347,Lateral-,0.01297,-0.04839,0.15000,-0.42692
348,Lateral-,0.01297,-0.04839,0.17000,-0.42073
349,Lateral-,0.01297,-0.04839,0.19000,-0.41697
350,Lateral-,0.01297,-0.04839,0.21000,-0.41736
351,Lateral-,0.01297,-0.04839,0.23000,-0.42166
352,Lateral-,0.01297,-0.04839,0.25000,-0.42911
353,Lateral-,0.01297,-0.04839,0.27000,-0.43864
354,Lateral-,0.01297,-0.04839,0.29000,-0.44889
355,Lateral-,0.01297,-0.04839,0.31000,-0.45861
356,Lateral-,0.01297,-0.04839,0.33000,-0.46663
357,Lateral-,0.01297,-0.04839,0.35000,-0.47236
358,Lateral-,0.01297,-0.04839,0.37000,-0.47603
359,Lateral-,0.01297,-0.04839,0.39000,-0.48517
360,Lateral-,0.03229,-0.04322,0.01000,-0.41579
361,Lateral-,0.03229,-0.04322,0.03000,-0.44765
362,Lateral-,0.03229,-0.04322,0.05000,-0.44579
363,Lateral-,0.03229,-0.04322,0.07000,-0.44142
364,Lateral-,0.03229,-0.04322,0.09000,-0.44038
365,Lateral-,0.03229,-0.04322,0.11000,-0.43878
366,Lateral-,0.03229,-0.04322,0.13000,-0.43313
367,Lateral-,0.03229,-0.04322,0.15000,-0.42636
368,Lateral-,0.03229,-0.04322,0.17000,-0.42024
369,Lateral-,0.03229,-0.04322,0.19000,-0.41649
370,Lateral-,0.03229,-0.04322,0.21000,-0.41617
371,Lateral-,0.03229,-0.04322,0.23000,-0.41952
372,Lateral-,0.03229,-0.04322,0.25000,-0.42611
373,Lateral-,0.03229,-0.04322,0.27000,-0.43486
374,Lateral-,0.03229,-0.04322,0.29000,-0.44439
375,Lateral-,0.03229,-0.04322,0.31000,-0.45345
376,Lateral-,0.03229,-0.04322,0.33000,-0.46067
377,Lateral-,0.03229,-0.04322,0.35000,-0.46478
378,Lateral-,0.03229,-0.04322,0.37000,-0.46799
379,Lateral-,0.03229,-0.04322,0.39000,-0.47299
380,Lateral-,0.05160,-0.03804,0.01000,-0.40484
381,Lateral-,0.05160,-0.03804,0.03000,-0.43294
382,Lateral-,0.05160,-0.03804,0.05000,-0.43266
383,Lateral-,0.05160,-0.03804,0.07000,-0.44814
384,Lateral-,0.05160,-0.03804,0.09000,-0.44459
385,Lateral-,0.05160,-0.03804,0.11000,-0.45392
386,Lateral-,0.05160,-0.03804,0.13000,-0.45633
387,Lateral-,0.05160,-0.03804,0.15000,-0.45027
388,Lateral-,0.05160,-0.03804,0.17000,-0.44320
389,Lateral-,0.05160,-0.03804,0.19000,-0.43801
390,Lateral-,0.05160,-0.03804,0.21000,-0.43591
391,Lateral-,0.05160,-0.03804,0.23000,-0.43704
392,Lateral-,0.05160,-0.03804,0.25000,-0.44099
393,Lateral-,0.05160,-0.03804,0.27000,-0.44693
394,Lateral-,0.05160,-0.03804,0.29000,-0.45389
395,Lateral-,0.05160,-0.03804,0.31000,-0.46037
396,Lateral-,0.05160,-0.03804,0.33000,-0.46470
397,Lateral-,0.05160,-0.03804,0.35000,-0.46669
398,Lateral-,0.05160,-0.03804,0.37000,-0.46452
399,Lateral-,0.05160,-0.03804,0.39000,-0.46090
